"State","Date","Population"
"WI",2018-10-14,5811729.12328767
"WI",2018-10-15,5811770.29589041
"WI",2018-10-16,5811811.46849315
"WI",2018-10-17,5811852.64109589
"WI",2018-10-18,5811893.81369863
"WI",2018-10-19,5811934.98630137
"WI",2018-10-20,5811976.15890411
"WI",2018-10-21,5812017.33150685
"WI",2018-10-22,5812058.50410959
"WI",2018-10-23,5812099.67671233
"WI",2018-10-24,5812140.84931507
"WI",2018-10-25,5812182.02191781
"WI",2018-10-26,5812223.19452055
"WI",2018-10-27,5812264.36712329
"WI",2018-10-28,5812305.53972603
"WI",2018-10-29,5812346.71232877
"WI",2018-10-30,5812387.88493151
"WI",2018-10-31,5812429.05753425
"WI",2018-11-01,5812470.23013699
"WI",2018-11-02,5812511.40273973
"WI",2018-11-03,5812552.57534247
"WI",2018-11-04,5812593.74794521
"WI",2018-11-05,5812634.92054795
"WI",2018-11-06,5812676.09315068
"WI",2018-11-07,5812717.26575342
"WI",2018-11-08,5812758.43835616
"WI",2018-11-09,5812799.6109589
"WI",2018-11-10,5812840.78356164
"WI",2018-11-11,5812881.95616438
"WI",2018-11-12,5812923.12876712
"WI",2018-11-13,5812964.30136986
"WI",2018-11-14,5813005.4739726
"WI",2018-11-15,5813046.64657534
"WI",2018-11-16,5813087.81917808
"WI",2018-11-17,5813128.99178082
"WI",2018-11-18,5813170.16438356
"WI",2018-11-19,5813211.3369863
"WI",2018-11-20,5813252.50958904
"WI",2018-11-21,5813293.68219178
"WI",2018-11-22,5813334.85479452
"WI",2018-11-23,5813376.02739726
"WI",2018-11-24,5813417.2
"WI",2018-11-25,5813458.37260274
"WI",2018-11-26,5813499.54520548
"WI",2018-11-27,5813540.71780822
"WI",2018-11-28,5813581.89041096
"WI",2018-11-29,5813623.0630137
"WI",2018-11-30,5813664.23561644
"WI",2018-12-01,5813705.40821918
"WI",2018-12-02,5813746.58082192
"WI",2018-12-03,5813787.75342466
"WI",2018-12-04,5813828.9260274
"WI",2018-12-05,5813870.09863014
"WI",2018-12-06,5813911.27123288
"WI",2018-12-07,5813952.44383562
"WI",2018-12-08,5813993.61643836
"WI",2018-12-09,5814034.7890411
"WI",2018-12-10,5814075.96164384
"WI",2018-12-11,5814117.13424658
"WI",2018-12-12,5814158.30684931
"WI",2018-12-13,5814199.47945205
"WI",2018-12-14,5814240.65205479
"WI",2018-12-15,5814281.82465753
"WI",2018-12-16,5814322.99726027
"WI",2018-12-17,5814364.16986301
"WI",2018-12-18,5814405.34246575
"WI",2018-12-19,5814446.51506849
"WI",2018-12-20,5814487.68767123
"WI",2018-12-21,5814528.86027397
"WI",2018-12-22,5814570.03287671
"WI",2018-12-23,5814611.20547945
"WI",2018-12-24,5814652.37808219
"WI",2018-12-25,5814693.55068493
"WI",2018-12-26,5814734.72328767
"WI",2018-12-27,5814775.89589041
"WI",2018-12-28,5814817.06849315
"WI",2018-12-29,5814858.24109589
"WI",2018-12-30,5814899.41369863
"WI",2018-12-31,5814940.58630137
"WI",2019-01-01,5814981.75890411
"WI",2019-01-02,5815022.93150685
"WI",2019-01-03,5815064.10410959
"WI",2019-01-04,5815105.27671233
"WI",2019-01-05,5815146.44931507
"WI",2019-01-06,5815187.62191781
"WI",2019-01-07,5815228.79452055
"WI",2019-01-08,5815269.96712329
"WI",2019-01-09,5815311.13972603
"WI",2019-01-10,5815352.31232877
"WI",2019-01-11,5815393.48493151
"WI",2019-01-12,5815434.65753425
"WI",2019-01-13,5815475.83013699
"WI",2019-01-14,5815517.00273973
"WI",2019-01-15,5815558.17534247
"WI",2019-01-16,5815599.34794521
"WI",2019-01-17,5815640.52054795
"WI",2019-01-18,5815681.69315069
"WI",2019-01-19,5815722.86575342
"WI",2019-01-20,5815764.03835616
"WI",2019-01-21,5815805.2109589
"WI",2019-01-22,5815846.38356164
"WI",2019-01-23,5815887.55616438
"WI",2019-01-24,5815928.72876712
"WI",2019-01-25,5815969.90136986
"WI",2019-01-26,5816011.0739726
"WI",2019-01-27,5816052.24657534
"WI",2019-01-28,5816093.41917808
"WI",2019-01-29,5816134.59178082
"WI",2019-01-30,5816175.76438356
"WI",2019-01-31,5816216.9369863
"WI",2019-02-01,5816258.10958904
"WI",2019-02-02,5816299.28219178
"WI",2019-02-03,5816340.45479452
"WI",2019-02-04,5816381.62739726
"WI",2019-02-05,5816422.8
"WI",2019-02-06,5816463.97260274
"WI",2019-02-07,5816505.14520548
"WI",2019-02-08,5816546.31780822
"WI",2019-02-09,5816587.49041096
"WI",2019-02-10,5816628.6630137
"WI",2019-02-11,5816669.83561644
"WI",2019-02-12,5816711.00821918
"WI",2019-02-13,5816752.18082192
"WI",2019-02-14,5816793.35342466
"WI",2019-02-15,5816834.5260274
"WI",2019-02-16,5816875.69863014
"WI",2019-02-17,5816916.87123288
"WI",2019-02-18,5816958.04383562
"WI",2019-02-19,5816999.21643836
"WI",2019-02-20,5817040.3890411
"WI",2019-02-21,5817081.56164384
"WI",2019-02-22,5817122.73424658
"WI",2019-02-23,5817163.90684932
"WI",2019-02-24,5817205.07945205
"WI",2019-02-25,5817246.25205479
"WI",2019-02-26,5817287.42465753
"WI",2019-02-27,5817328.59726027
"WI",2019-02-28,5817369.76986301
"WI",2019-03-01,5817410.94246575
"WI",2019-03-02,5817452.11506849
"WI",2019-03-03,5817493.28767123
"WI",2019-03-04,5817534.46027397
"WI",2019-03-05,5817575.63287671
"WI",2019-03-06,5817616.80547945
"WI",2019-03-07,5817657.97808219
"WI",2019-03-08,5817699.15068493
"WI",2019-03-09,5817740.32328767
"WI",2019-03-10,5817781.49589041
"WI",2019-03-11,5817822.66849315
"WI",2019-03-12,5817863.84109589
"WI",2019-03-13,5817905.01369863
"WI",2019-03-14,5817946.18630137
"WI",2019-03-15,5817987.35890411
"WI",2019-03-16,5818028.53150685
"WI",2019-03-17,5818069.70410959
"WI",2019-03-18,5818110.87671233
"WI",2019-03-19,5818152.04931507
"WI",2019-03-20,5818193.22191781
"WI",2019-03-21,5818234.39452055
"WI",2019-03-22,5818275.56712329
"WI",2019-03-23,5818316.73972603
"WI",2019-03-24,5818357.91232877
"WI",2019-03-25,5818399.08493151
"WI",2019-03-26,5818440.25753425
"WI",2019-03-27,5818481.43013699
"WI",2019-03-28,5818522.60273973
"WI",2019-03-29,5818563.77534247
"WI",2019-03-30,5818604.94794521
"WI",2019-03-31,5818646.12054795
"WI",2019-04-01,5818687.29315068
"WI",2019-04-02,5818728.46575342
"WI",2019-04-03,5818769.63835616
"WI",2019-04-04,5818810.8109589
"WI",2019-04-05,5818851.98356164
"WI",2019-04-06,5818893.15616438
"WI",2019-04-07,5818934.32876712
"WI",2019-04-08,5818975.50136986
"WI",2019-04-09,5819016.6739726
"WI",2019-04-10,5819057.84657534
"WI",2019-04-11,5819099.01917808
"WI",2019-04-12,5819140.19178082
"WI",2019-04-13,5819181.36438356
"WI",2019-04-14,5819222.5369863
"WI",2019-04-15,5819263.70958904
"WI",2019-04-16,5819304.88219178
"WI",2019-04-17,5819346.05479452
"WI",2019-04-18,5819387.22739726
"WI",2019-04-19,5819428.4
"WI",2019-04-20,5819469.57260274
"WI",2019-04-21,5819510.74520548
"WI",2019-04-22,5819551.91780822
"WI",2019-04-23,5819593.09041096
"WI",2019-04-24,5819634.2630137
"WI",2019-04-25,5819675.43561644
"WI",2019-04-26,5819716.60821918
"WI",2019-04-27,5819757.78082192
"WI",2019-04-28,5819798.95342466
"WI",2019-04-29,5819840.1260274
"WI",2019-04-30,5819881.29863014
"WI",2019-05-01,5819922.47123288
"WI",2019-05-02,5819963.64383562
"WI",2019-05-03,5820004.81643836
"WI",2019-05-04,5820045.9890411
"WI",2019-05-05,5820087.16164384
"WI",2019-05-06,5820128.33424657
"WI",2019-05-07,5820169.50684932
"WI",2019-05-08,5820210.67945206
"WI",2019-05-09,5820251.85205479
"WI",2019-05-10,5820293.02465753
"WI",2019-05-11,5820334.19726027
"WI",2019-05-12,5820375.36986301
"WI",2019-05-13,5820416.54246575
"WI",2019-05-14,5820457.71506849
"WI",2019-05-15,5820498.88767123
"WI",2019-05-16,5820540.06027397
"WI",2019-05-17,5820581.23287671
"WI",2019-05-18,5820622.40547945
"WI",2019-05-19,5820663.57808219
"WI",2019-05-20,5820704.75068493
"WI",2019-05-21,5820745.92328767
"WI",2019-05-22,5820787.09589041
"WI",2019-05-23,5820828.26849315
"WI",2019-05-24,5820869.44109589
"WI",2019-05-25,5820910.61369863
"WI",2019-05-26,5820951.78630137
"WI",2019-05-27,5820992.95890411
"WI",2019-05-28,5821034.13150685
"WI",2019-05-29,5821075.30410959
"WI",2019-05-30,5821116.47671233
"WI",2019-05-31,5821157.64931507
"WI",2019-06-01,5821198.82191781
"WI",2019-06-02,5821239.99452055
"WI",2019-06-03,5821281.16712329
"WI",2019-06-04,5821322.33972603
"WI",2019-06-05,5821363.51232877
"WI",2019-06-06,5821404.68493151
"WI",2019-06-07,5821445.85753425
"WI",2019-06-08,5821487.03013699
"WI",2019-06-09,5821528.20273973
"WI",2019-06-10,5821569.37534247
"WI",2019-06-11,5821610.54794521
"WI",2019-06-12,5821651.72054795
"WI",2019-06-13,5821692.89315069
"WI",2019-06-14,5821734.06575342
"WI",2019-06-15,5821775.23835616
"WI",2019-06-16,5821816.4109589
"WI",2019-06-17,5821857.58356164
"WI",2019-06-18,5821898.75616438
"WI",2019-06-19,5821939.92876712
"WI",2019-06-20,5821981.10136986
"WI",2019-06-21,5822022.2739726
"WI",2019-06-22,5822063.44657534
"WI",2019-06-23,5822104.61917808
"WI",2019-06-24,5822145.79178082
"WI",2019-06-25,5822186.96438356
"WI",2019-06-26,5822228.1369863
"WI",2019-06-27,5822269.30958904
"WI",2019-06-28,5822310.48219178
"WI",2019-06-29,5822351.65479452
"WI",2019-06-30,5822392.82739726
"WI",2019-07-01,5822434
"WI",2019-07-02,5822538.71428571
"WI",2019-07-03,5822643.42857143
"WI",2019-07-04,5822748.14285714
"WI",2019-07-05,5822852.85714286
"WI",2019-07-06,5822957.57142857
"WI",2019-07-07,5823062.28571429
"WI",2019-07-08,5823167
"WI",2019-07-09,5823271.71428571
"WI",2019-07-10,5823376.42857143
"WI",2019-07-11,5823481.14285714
"WI",2019-07-12,5823585.85714286
"WI",2019-07-13,5823690.57142857
"WI",2019-07-14,5823795.28571429
"WI",2019-07-15,5823900
"WI",2019-07-16,5824004.71428571
"WI",2019-07-17,5824109.42857143
"WI",2019-07-18,5824214.14285714
"WI",2019-07-19,5824318.85714286
"WI",2019-07-20,5824423.57142857
"WI",2019-07-21,5824528.28571429
"WI",2019-07-22,5824633
"WI",2019-07-23,5824737.71428571
"WI",2019-07-24,5824842.42857143
"WI",2019-07-25,5824947.14285714
"WI",2019-07-26,5825051.85714286
"WI",2019-07-27,5825156.57142857
"WI",2019-07-28,5825261.28571429
"WI",2019-07-29,5825366
"WI",2019-07-30,5825470.71428571
"WI",2019-07-31,5825575.42857143
"WI",2019-08-01,5825680.14285714
"WI",2019-08-02,5825784.85714286
"WI",2019-08-03,5825889.57142857
"WI",2019-08-04,5825994.28571429
"WI",2019-08-05,5826099
"WI",2019-08-06,5826203.71428571
"WI",2019-08-07,5826308.42857143
"WI",2019-08-08,5826413.14285714
"WI",2019-08-09,5826517.85714286
"WI",2019-08-10,5826622.57142857
"WI",2019-08-11,5826727.28571429
"WI",2019-08-12,5826832
"WI",2019-08-13,5826936.71428571
"WI",2019-08-14,5827041.42857143
"WI",2019-08-15,5827146.14285714
"WI",2019-08-16,5827250.85714286
"WI",2019-08-17,5827355.57142857
"WI",2019-08-18,5827460.28571429
"WI",2019-08-19,5827565
"WI",2019-08-20,5827669.71428571
"WI",2019-08-21,5827774.42857143
"WI",2019-08-22,5827879.14285714
"WI",2019-08-23,5827983.85714286
"WI",2019-08-24,5828088.57142857
"WI",2019-08-25,5828193.28571429
"WI",2019-08-26,5828298
"WI",2019-08-27,5828402.71428571
"WI",2019-08-28,5828507.42857143
"WI",2019-08-29,5828612.14285714
"WI",2019-08-30,5828716.85714286
"WI",2019-08-31,5828821.57142857
"WI",2019-09-01,5828926.28571429
"WI",2019-09-02,5829031
"WI",2019-09-03,5829135.71428571
"WI",2019-09-04,5829240.42857143
"WI",2019-09-05,5829345.14285714
"WI",2019-09-06,5829449.85714286
"WI",2019-09-07,5829554.57142857
"WI",2019-09-08,5829659.28571429
"WI",2019-09-09,5829764
"WI",2019-09-10,5829868.71428571
"WI",2019-09-11,5829973.42857143
"WI",2019-09-12,5830078.14285714
"WI",2019-09-13,5830182.85714286
"WI",2019-09-14,5830287.57142857
"WI",2019-09-15,5830392.28571429
"WI",2019-09-16,5830497
"WI",2019-09-17,5830601.71428571
"WI",2019-09-18,5830706.42857143
"WI",2019-09-19,5830811.14285714
"WI",2019-09-20,5830915.85714286
"WI",2019-09-21,5831020.57142857
"WI",2019-09-22,5831125.28571429
"WI",2019-09-23,5831230
"WI",2019-09-24,5831334.71428571
"WI",2019-09-25,5831439.42857143
"WI",2019-09-26,5831544.14285714
"WI",2019-09-27,5831648.85714286
"WI",2019-09-28,5831753.57142857
"WI",2019-09-29,5831858.28571429
"WI",2019-09-30,5831963
"WI",2019-10-01,5832067.71428571
"WI",2019-10-02,5832172.42857143
"WI",2019-10-03,5832277.14285714
"WI",2019-10-04,5832381.85714286
"WI",2019-10-05,5832486.57142857
"WI",2019-10-06,5832591.28571429
"WI",2019-10-07,5832696
"WI",2019-10-08,5832800.71428571
"WI",2019-10-09,5832905.42857143
"WI",2019-10-10,5833010.14285714
"WI",2019-10-11,5833114.85714286
"WI",2019-10-12,5833219.57142857
"WI",2019-10-13,5833324.28571429
"WI",2019-10-14,5833429
"WI",2019-10-15,5833533.71428571
"WI",2019-10-16,5833638.42857143
"WI",2019-10-17,5833743.14285714
"WI",2019-10-18,5833847.85714286
"WI",2019-10-19,5833952.57142857
"WI",2019-10-20,5834057.28571429
"WI",2019-10-21,5834162
"WI",2019-10-22,5834266.71428571
"WI",2019-10-23,5834371.42857143
"WI",2019-10-24,5834476.14285714
"WI",2019-10-25,5834580.85714286
"WI",2019-10-26,5834685.57142857
"WI",2019-10-27,5834790.28571429
"WI",2019-10-28,5834895
"WI",2019-10-29,5834999.71428571
"WI",2019-10-30,5835104.42857143
"WI",2019-10-31,5835209.14285714
"WI",2019-11-01,5835313.85714286
"WI",2019-11-02,5835418.57142857
"WI",2019-11-03,5835523.28571429
"WI",2019-11-04,5835628
"WI",2019-11-05,5835732.71428571
"WI",2019-11-06,5835837.42857143
"WI",2019-11-07,5835942.14285714
"WI",2019-11-08,5836046.85714286
"WI",2019-11-09,5836151.57142857
"WI",2019-11-10,5836256.28571429
"WI",2019-11-11,5836361
"WI",2019-11-12,5836465.71428571
"WI",2019-11-13,5836570.42857143
"WI",2019-11-14,5836675.14285714
"WI",2019-11-15,5836779.85714286
"WI",2019-11-16,5836884.57142857
"WI",2019-11-17,5836989.28571429
"WI",2019-11-18,5837094
"WI",2019-11-19,5837198.71428571
"WI",2019-11-20,5837303.42857143
"WI",2019-11-21,5837408.14285714
"WI",2019-11-22,5837512.85714286
"WI",2019-11-23,5837617.57142857
"WI",2019-11-24,5837722.28571429
"WI",2019-11-25,5837827
"WI",2019-11-26,5837931.71428571
"WI",2019-11-27,5838036.42857143
"WI",2019-11-28,5838141.14285714
"WI",2019-11-29,5838245.85714286
"WI",2019-11-30,5838350.57142857
"WI",2019-12-01,5838455.28571429
"WI",2019-12-02,5838560
"WI",2019-12-03,5838664.71428571
"WI",2019-12-04,5838769.42857143
"WI",2019-12-05,5838874.14285714
"WI",2019-12-06,5838978.85714286
"WI",2019-12-07,5839083.57142857
"WI",2019-12-08,5839188.28571429
"WI",2019-12-09,5839293
"WI",2019-12-10,5839397.71428571
"WI",2019-12-11,5839502.42857143
"WI",2019-12-12,5839607.14285714
"WI",2019-12-13,5839711.85714286
"WI",2019-12-14,5839816.57142857
"WI",2019-12-15,5839921.28571429
"WI",2019-12-16,5840026
"WI",2019-12-17,5840130.71428571
"WI",2019-12-18,5840235.42857143
"WI",2019-12-19,5840340.14285714
"WI",2019-12-20,5840444.85714286
"WI",2019-12-21,5840549.57142857
"WI",2019-12-22,5840654.28571429
"WI",2019-12-23,5840759
"WI",2019-12-24,5840863.71428571
"WI",2019-12-25,5840968.42857143
"WI",2019-12-26,5841073.14285714
"WI",2019-12-27,5841177.85714286
"WI",2019-12-28,5841282.57142857
"WI",2019-12-29,5841387.28571429
"WI",2019-12-30,5841492
"WI",2019-12-31,5841596.71428571
"WV",2016-02-08,1835361.49180328
"WV",2016-02-09,1835331.36338798
"WV",2016-02-10,1835301.23497268
"WV",2016-02-11,1835271.10655738
"WV",2016-02-12,1835240.97814208
"WV",2016-02-13,1835210.84972678
"WV",2016-02-14,1835180.72131148
"WV",2016-02-15,1835150.59289617
"WV",2016-02-16,1835120.46448087
"WV",2016-02-17,1835090.33606557
"WV",2016-02-18,1835060.20765027
"WV",2016-02-19,1835030.07923497
"WV",2016-02-20,1834999.95081967
"WV",2016-02-21,1834969.82240437
"WV",2016-02-22,1834939.69398907
"WV",2016-02-23,1834909.56557377
"WV",2016-02-24,1834879.43715847
"WV",2016-02-25,1834849.30874317
"WV",2016-02-26,1834819.18032787
"WV",2016-02-27,1834789.05191257
"WV",2016-02-28,1834758.92349727
"WV",2016-02-29,1834728.79508197
"WV",2016-03-01,1834698.66666667
"WV",2016-03-02,1834668.53825137
"WV",2016-03-03,1834638.40983607
"WV",2016-03-04,1834608.28142076
"WV",2016-03-05,1834578.15300546
"WV",2016-03-06,1834548.02459016
"WV",2016-03-07,1834517.89617486
"WV",2016-03-08,1834487.76775956
"WV",2016-03-09,1834457.63934426
"WV",2016-03-10,1834427.51092896
"WV",2016-03-11,1834397.38251366
"WV",2016-03-12,1834367.25409836
"WV",2016-03-13,1834337.12568306
"WV",2016-03-14,1834306.99726776
"WV",2016-03-15,1834276.86885246
"WV",2016-03-16,1834246.74043716
"WV",2016-03-17,1834216.61202186
"WV",2016-03-18,1834186.48360656
"WV",2016-03-19,1834156.35519126
"WV",2016-03-20,1834126.22677596
"WV",2016-03-21,1834096.09836066
"WV",2016-03-22,1834065.96994536
"WV",2016-03-23,1834035.84153005
"WV",2016-03-24,1834005.71311475
"WV",2016-03-25,1833975.58469945
"WV",2016-03-26,1833945.45628415
"WV",2016-03-27,1833915.32786885
"WV",2016-03-28,1833885.19945355
"WV",2016-03-29,1833855.07103825
"WV",2016-03-30,1833824.94262295
"WV",2016-03-31,1833794.81420765
"WV",2016-04-01,1833764.68579235
"WV",2016-04-02,1833734.55737705
"WV",2016-04-03,1833704.42896175
"WV",2016-04-04,1833674.30054645
"WV",2016-04-05,1833644.17213115
"WV",2016-04-06,1833614.04371585
"WV",2016-04-07,1833583.91530055
"WV",2016-04-08,1833553.78688525
"WV",2016-04-09,1833523.65846995
"WV",2016-04-10,1833493.53005464
"WV",2016-04-11,1833463.40163934
"WV",2016-04-12,1833433.27322404
"WV",2016-04-13,1833403.14480874
"WV",2016-04-14,1833373.01639344
"WV",2016-04-15,1833342.88797814
"WV",2016-04-16,1833312.75956284
"WV",2016-04-17,1833282.63114754
"WV",2016-04-18,1833252.50273224
"WV",2016-04-19,1833222.37431694
"WV",2016-04-20,1833192.24590164
"WV",2016-04-21,1833162.11748634
"WV",2016-04-22,1833131.98907104
"WV",2016-04-23,1833101.86065574
"WV",2016-04-24,1833071.73224044
"WV",2016-04-25,1833041.60382514
"WV",2016-04-26,1833011.47540984
"WV",2016-04-27,1832981.34699454
"WV",2016-04-28,1832951.21857924
"WV",2016-04-29,1832921.09016393
"WV",2016-04-30,1832890.96174863
"WV",2016-05-01,1832860.83333333
"WV",2016-05-02,1832830.70491803
"WV",2016-05-03,1832800.57650273
"WV",2016-05-04,1832770.44808743
"WV",2016-05-05,1832740.31967213
"WV",2016-05-06,1832710.19125683
"WV",2016-05-07,1832680.06284153
"WV",2016-05-08,1832649.93442623
"WV",2016-05-09,1832619.80601093
"WV",2016-05-10,1832589.67759563
"WV",2016-05-11,1832559.54918033
"WV",2016-05-12,1832529.42076503
"WV",2016-05-13,1832499.29234973
"WV",2016-05-14,1832469.16393443
"WV",2016-05-15,1832439.03551913
"WV",2016-05-16,1832408.90710383
"WV",2016-05-17,1832378.77868852
"WV",2016-05-18,1832348.65027322
"WV",2016-05-19,1832318.52185792
"WV",2016-05-20,1832288.39344262
"WV",2016-05-21,1832258.26502732
"WV",2016-05-22,1832228.13661202
"WV",2016-05-23,1832198.00819672
"WV",2016-05-24,1832167.87978142
"WV",2016-05-25,1832137.75136612
"WV",2016-05-26,1832107.62295082
"WV",2016-05-27,1832077.49453552
"WV",2016-05-28,1832047.36612022
"WV",2016-05-29,1832017.23770492
"WV",2016-05-30,1831987.10928962
"WV",2016-05-31,1831956.98087432
"WV",2016-06-01,1831926.85245902
"WV",2016-06-02,1831896.72404372
"WV",2016-06-03,1831866.59562842
"WV",2016-06-04,1831836.46721311
"WV",2016-06-05,1831806.33879781
"WV",2016-06-06,1831776.21038251
"WV",2016-06-07,1831746.08196721
"WV",2016-06-08,1831715.95355191
"WV",2016-06-09,1831685.82513661
"WV",2016-06-10,1831655.69672131
"WV",2016-06-11,1831625.56830601
"WV",2016-06-12,1831595.43989071
"WV",2016-06-13,1831565.31147541
"WV",2016-06-14,1831535.18306011
"WV",2016-06-15,1831505.05464481
"WV",2016-06-16,1831474.92622951
"WV",2016-06-17,1831444.79781421
"WV",2016-06-18,1831414.66939891
"WV",2016-06-19,1831384.54098361
"WV",2016-06-20,1831354.41256831
"WV",2016-06-21,1831324.28415301
"WV",2016-06-22,1831294.1557377
"WV",2016-06-23,1831264.0273224
"WV",2016-06-24,1831233.8989071
"WV",2016-06-25,1831203.7704918
"WV",2016-06-26,1831173.6420765
"WV",2016-06-27,1831143.5136612
"WV",2016-06-28,1831113.3852459
"WV",2016-06-29,1831083.2568306
"WV",2016-06-30,1831053.1284153
"WV",2016-07-01,1831023
"WV",2016-07-02,1830984.59178082
"WV",2016-07-03,1830946.18356164
"WV",2016-07-04,1830907.77534247
"WV",2016-07-05,1830869.36712329
"WV",2016-07-06,1830830.95890411
"WV",2016-07-07,1830792.55068493
"WV",2016-07-08,1830754.14246575
"WV",2016-07-09,1830715.73424658
"WV",2016-07-10,1830677.3260274
"WV",2016-07-11,1830638.91780822
