"State","Date","RMV"
"WI",2018-01-22,5568426.46604215
"WI",2018-01-23,5568501.88992974
"WI",2018-01-24,5568577.31381733
"WI",2018-01-25,5568652.73770492
"WI",2018-01-26,5568728.16159251
"WI",2018-01-27,5568803.58548009
"WI",2018-01-28,5568879.00936768
"WI",2018-01-29,5568954.43325527
"WI",2018-01-30,5569029.85714286
"WI",2018-01-31,5569105.28103045
"WI",2018-02-01,5569180.70491803
"WI",2018-02-02,5569256.12880562
"WI",2018-02-03,5569331.55269321
"WI",2018-02-04,5569406.9765808
"WI",2018-02-05,5569482.40046838
"WI",2018-02-06,5569557.82435597
"WI",2018-02-07,5569633.24824356
"WI",2018-02-08,5569708.67213115
"WI",2018-02-09,5569784.09601874
"WI",2018-02-10,5569859.51990632
"WI",2018-02-11,5569934.94379391
"WI",2018-02-12,5570010.3676815
"WI",2018-02-13,5570085.79156909
"WI",2018-02-14,5570161.21545667
"WI",2018-02-15,5570236.63934426
"WI",2018-02-16,5570312.06323185
"WI",2018-02-17,5570387.48711944
"WI",2018-02-18,5570462.91100703
"WI",2018-02-19,5570538.33489461
"WI",2018-02-20,5570613.7587822
"WI",2018-02-21,5570689.18266979
"WI",2018-02-22,5570764.60655738
"WI",2018-02-23,5570840.03044496
"WI",2018-02-24,5570915.45433255
"WI",2018-02-25,5570990.87822014
"WI",2018-02-26,5571066.30210773
"WI",2018-02-27,5571141.72599532
"WI",2018-02-28,5571217.1498829
"WI",2018-03-01,5571292.57377049
"WI",2018-03-02,5571367.99765808
"WI",2018-03-03,5571443.42154567
"WI",2018-03-04,5571518.84543326
"WI",2018-03-05,5571594.26932084
"WI",2018-03-06,5571669.69320843
"WI",2018-03-07,5571745.11709602
"WI",2018-03-08,5571820.54098361
"WI",2018-03-09,5571895.96487119
"WI",2018-03-10,5571971.38875878
"WI",2018-03-11,5572046.81264637
"WI",2018-03-12,5572122.23653396
"WI",2018-03-13,5572197.66042155
"WI",2018-03-14,5572273.08430913
"WI",2018-03-15,5572348.50819672
"WI",2018-03-16,5572423.93208431
"WI",2018-03-17,5572499.3559719
"WI",2018-03-18,5572574.77985949
"WI",2018-03-19,5572650.20374707
"WI",2018-03-20,5572725.62763466
"WI",2018-03-21,5572801.05152225
"WI",2018-03-22,5572876.47540984
"WI",2018-03-23,5572951.89929742
"WI",2018-03-24,5573027.32318501
"WI",2018-03-25,5573102.7470726
"WI",2018-03-26,5573178.17096019
"WI",2018-03-27,5573253.59484778
"WI",2018-03-28,5573329.01873536
"WI",2018-03-29,5573404.44262295
"WI",2018-03-30,5573479.86651054
"WI",2018-03-31,5573555.29039813
"WI",2018-04-01,5573630.71428571
"WI",2018-04-02,5573706.1381733
"WI",2018-04-03,5573781.56206089
"WI",2018-04-04,5573856.98594848
"WI",2018-04-05,5573932.40983607
"WI",2018-04-06,5574007.83372365
"WI",2018-04-07,5574083.25761124
"WI",2018-04-08,5574158.68149883
"WI",2018-04-09,5574234.10538642
"WI",2018-04-10,5574309.529274
"WI",2018-04-11,5574384.95316159
"WI",2018-04-12,5574460.37704918
"WI",2018-04-13,5574535.80093677
"WI",2018-04-14,5574611.22482436
"WI",2018-04-15,5574686.64871194
"WI",2018-04-16,5574762.07259953
"WI",2018-04-17,5574837.49648712
"WI",2018-04-18,5574912.92037471
"WI",2018-04-19,5574988.3442623
"WI",2018-04-20,5575063.76814988
"WI",2018-04-21,5575139.19203747
"WI",2018-04-22,5575214.61592506
"WI",2018-04-23,5575290.03981265
"WI",2018-04-24,5575365.46370023
"WI",2018-04-25,5575440.88758782
"WI",2018-04-26,5575516.31147541
"WI",2018-04-27,5575591.735363
"WI",2018-04-28,5575667.15925059
"WI",2018-04-29,5575742.58313817
"WI",2018-04-30,5575818.00702576
"WI",2018-05-01,5575893.43091335
"WI",2018-05-02,5575968.85480094
"WI",2018-05-03,5576044.27868852
"WI",2018-05-04,5576119.70257611
"WI",2018-05-05,5576195.1264637
"WI",2018-05-06,5576270.55035129
"WI",2018-05-07,5576345.97423888
"WI",2018-05-08,5576421.39812646
"WI",2018-05-09,5576496.82201405
"WI",2018-05-10,5576572.24590164
"WI",2018-05-11,5576647.66978923
"WI",2018-05-12,5576723.09367681
"WI",2018-05-13,5576798.5175644
"WI",2018-05-14,5576873.94145199
"WI",2018-05-15,5576949.36533958
"WI",2018-05-16,5577024.78922717
"WI",2018-05-17,5577100.21311475
"WI",2018-05-18,5577175.63700234
"WI",2018-05-19,5577251.06088993
"WI",2018-05-20,5577326.48477752
"WI",2018-05-21,5577401.90866511
"WI",2018-05-22,5577477.33255269
"WI",2018-05-23,5577552.75644028
"WI",2018-05-24,5577628.18032787
"WI",2018-05-25,5577703.60421546
"WI",2018-05-26,5577779.02810304
"WI",2018-05-27,5577854.45199063
"WI",2018-05-28,5577929.87587822
"WI",2018-05-29,5578005.29976581
"WI",2018-05-30,5578080.7236534
"WI",2018-05-31,5578156.14754098
"WI",2018-06-01,5578231.57142857
"WI",2018-06-02,5578306.99531616
"WI",2018-06-03,5578382.41920375
"WI",2018-06-04,5578457.84309134
"WI",2018-06-05,5578533.26697892
"WI",2018-06-06,5578608.69086651
"WI",2018-06-07,5578684.1147541
"WI",2018-06-08,5578759.53864169
"WI",2018-06-09,5578834.96252927
"WI",2018-06-10,5578910.38641686
"WI",2018-06-11,5578985.81030445
"WI",2018-06-12,5579061.23419204
"WI",2018-06-13,5579136.65807963
"WI",2018-06-14,5579212.08196721
"WI",2018-06-15,5579287.5058548
"WI",2018-06-16,5579362.92974239
"WI",2018-06-17,5579438.35362998
"WI",2018-06-18,5579513.77751756
"WI",2018-06-19,5579589.20140515
"WI",2018-06-20,5579664.62529274
"WI",2018-06-21,5579740.04918033
"WI",2018-06-22,5579815.47306792
"WI",2018-06-23,5579890.8969555
"WI",2018-06-24,5579966.32084309
"WI",2018-06-25,5580041.74473068
"WI",2018-06-26,5580117.16861827
"WI",2018-06-27,5580192.59250585
"WI",2018-06-28,5580268.01639344
"WI",2018-06-29,5580343.44028103
"WI",2018-06-30,5580418.86416862
"WI",2018-07-01,5580494.28805621
"WI",2018-07-02,5580569.71194379
"WI",2018-07-03,5580645.13583138
"WI",2018-07-04,5580720.55971897
"WI",2018-07-05,5580795.98360656
"WI",2018-07-06,5580871.40749415
"WI",2018-07-07,5580946.83138173
"WI",2018-07-08,5581022.25526932
"WI",2018-07-09,5581097.67915691
"WI",2018-07-10,5581173.1030445
"WI",2018-07-11,5581248.52693208
"WI",2018-07-12,5581323.95081967
"WI",2018-07-13,5581399.37470726
"WI",2018-07-14,5581474.79859485
"WI",2018-07-15,5581550.22248244
"WI",2018-07-16,5581625.64637002
"WI",2018-07-17,5581701.07025761
"WI",2018-07-18,5581776.4941452
"WI",2018-07-19,5581851.91803279
"WI",2018-07-20,5581927.34192037
"WI",2018-07-21,5582002.76580796
"WI",2018-07-22,5582078.18969555
"WI",2018-07-23,5582153.61358314
"WI",2018-07-24,5582229.03747073
"WI",2018-07-25,5582304.46135831
"WI",2018-07-26,5582379.8852459
"WI",2018-07-27,5582455.30913349
"WI",2018-07-28,5582530.73302108
"WI",2018-07-29,5582606.15690866
"WI",2018-07-30,5582681.58079625
"WI",2018-07-31,5582757.00468384
"WI",2018-08-01,5582832.42857143
"WI",2018-08-02,5582907.85245902
"WI",2018-08-03,5582983.2763466
"WI",2018-08-04,5583058.70023419
"WI",2018-08-05,5583134.12412178
"WI",2018-08-06,5583209.54800937
"WI",2018-08-07,5583284.97189696
"WI",2018-08-08,5583360.39578454
"WI",2018-08-09,5583435.81967213
"WI",2018-08-10,5583511.24355972
"WI",2018-08-11,5583586.66744731
"WI",2018-08-12,5583662.09133489
"WI",2018-08-13,5583737.51522248
"WI",2018-08-14,5583812.93911007
"WI",2018-08-15,5583888.36299766
"WI",2018-08-16,5583963.78688525
"WI",2018-08-17,5584039.21077283
"WI",2018-08-18,5584114.63466042
"WI",2018-08-19,5584190.05854801
"WI",2018-08-20,5584265.4824356
"WI",2018-08-21,5584340.90632319
"WI",2018-08-22,5584416.33021077
"WI",2018-08-23,5584491.75409836
"WI",2018-08-24,5584567.17798595
"WI",2018-08-25,5584642.60187354
"WI",2018-08-26,5584718.02576112
"WI",2018-08-27,5584793.44964871
"WI",2018-08-28,5584868.8735363
"WI",2018-08-29,5584944.29742389
"WI",2018-08-30,5585019.72131148
"WI",2018-08-31,5585095.14519906
"WI",2018-09-01,5585170.56908665
"WI",2018-09-02,5585245.99297424
"WI",2018-09-03,5585321.41686183
"WI",2018-09-04,5585396.84074941
"WI",2018-09-05,5585472.264637
"WI",2018-09-06,5585547.68852459
"WI",2018-09-07,5585623.11241218
"WI",2018-09-08,5585698.53629977
"WI",2018-09-09,5585773.96018735
"WI",2018-09-10,5585849.38407494
"WI",2018-09-11,5585924.80796253
"WI",2018-09-12,5586000.23185012
"WI",2018-09-13,5586075.6557377
"WI",2018-09-14,5586151.07962529
"WI",2018-09-15,5586226.50351288
"WI",2018-09-16,5586301.92740047
"WI",2018-09-17,5586377.35128806
"WI",2018-09-18,5586452.77517564
"WI",2018-09-19,5586528.19906323
"WI",2018-09-20,5586603.62295082
"WI",2018-09-21,5586679.04683841
"WI",2018-09-22,5586754.470726
"WI",2018-09-23,5586829.89461358
"WI",2018-09-24,5586905.31850117
"WI",2018-09-25,5586980.74238876
"WI",2018-09-26,5587056.16627635
"WI",2018-09-27,5587131.59016393
"WI",2018-09-28,5587207.01405152
"WI",2018-09-29,5587282.43793911
"WI",2018-09-30,5587357.8618267
"WI",2018-10-01,5587433.28571429
"WI",2018-10-02,5587508.70960187
"WI",2018-10-03,5587584.13348946
"WI",2018-10-04,5587659.55737705
"WI",2018-10-05,5587734.98126464
"WI",2018-10-06,5587810.40515222
"WI",2018-10-07,5587885.82903981
"WI",2018-10-08,5587961.2529274
"WI",2018-10-09,5588036.67681499
"WI",2018-10-10,5588112.10070258
"WI",2018-10-11,5588187.52459016
"WI",2018-10-12,5588262.94847775
"WI",2018-10-13,5588338.37236534
"WI",2018-10-14,5588413.79625293
"WI",2018-10-15,5588489.22014051
"WI",2018-10-16,5588564.6440281
"WI",2018-10-17,5588640.06791569
"WI",2018-10-18,5588715.49180328
"WI",2018-10-19,5588790.91569087
"WI",2018-10-20,5588866.33957845
"WI",2018-10-21,5588941.76346604
"WI",2018-10-22,5589017.18735363
"WI",2018-10-23,5589092.61124122
"WI",2018-10-24,5589168.03512881
"WI",2018-10-25,5589243.45901639
"WI",2018-10-26,5589318.88290398
"WI",2018-10-27,5589394.30679157
"WI",2018-10-28,5589469.73067916
"WI",2018-10-29,5589545.15456674
"WI",2018-10-30,5589620.57845433
"WI",2018-10-31,5589696.00234192
"WI",2018-11-01,5589771.42622951
"WI",2018-11-02,5589846.8501171
"WI",2018-11-03,5589922.27400468
"WI",2018-11-04,5589997.69789227
"WI",2018-11-05,5590073.12177986
"WI",2018-11-06,5590148.54566745
"WI",2018-11-07,5590223.96955504
"WI",2018-11-08,5590299.39344262
"WI",2018-11-09,5590374.81733021
"WI",2018-11-10,5590450.2412178
"WI",2018-11-11,5590525.66510539
"WI",2018-11-12,5590601.08899297
"WI",2018-11-13,5590676.51288056
"WI",2018-11-14,5590751.93676815
"WI",2018-11-15,5590827.36065574
"WI",2018-11-16,5590902.78454333
"WI",2018-11-17,5590978.20843091
"WI",2018-11-18,5591053.6323185
"WI",2018-11-19,5591129.05620609
"WI",2018-11-20,5591204.48009368
"WI",2018-11-21,5591279.90398126
"WI",2018-11-22,5591355.32786885
"WI",2018-11-23,5591430.75175644
"WI",2018-11-24,5591506.17564403
"WI",2018-11-25,5591581.59953162
"WI",2018-11-26,5591657.0234192
"WI",2018-11-27,5591732.44730679
"WI",2018-11-28,5591807.87119438
"WI",2018-11-29,5591883.29508197
"WI",2018-11-30,5591958.71896955
"WI",2018-12-01,5592034.14285714
"WI",2018-12-02,5592109.56674473
"WI",2018-12-03,5592184.99063232
"WI",2018-12-04,5592260.41451991
"WI",2018-12-05,5592335.83840749
"WI",2018-12-06,5592411.26229508
"WI",2018-12-07,5592486.68618267
"WI",2018-12-08,5592562.11007026
"WI",2018-12-09,5592637.53395785
"WI",2018-12-10,5592712.95784543
"WI",2018-12-11,5592788.38173302
"WI",2018-12-12,5592863.80562061
"WI",2018-12-13,5592939.2295082
"WI",2018-12-14,5593014.65339578
"WI",2018-12-15,5593090.07728337
"WI",2018-12-16,5593165.50117096
"WI",2018-12-17,5593240.92505855
"WI",2018-12-18,5593316.34894614
"WI",2018-12-19,5593391.77283372
"WI",2018-12-20,5593467.19672131
"WI",2018-12-21,5593542.6206089
"WI",2018-12-22,5593618.04449649
"WI",2018-12-23,5593693.46838407
"WI",2018-12-24,5593768.89227166
"WI",2018-12-25,5593844.31615925
"WI",2018-12-26,5593919.74004684
"WI",2018-12-27,5593995.16393443
"WI",2018-12-28,5594070.58782201
"WI",2018-12-29,5594146.0117096
"WI",2018-12-30,5594221.43559719
"WI",2018-12-31,5594296.85948478
"WI",2019-01-01,5594372.28337236
"WI",2019-01-02,5594447.70725995
"WI",2019-01-03,5594523.13114754
"WI",2019-01-04,5594598.55503513
"WI",2019-01-05,5594673.97892272
"WI",2019-01-06,5594749.4028103
"WI",2019-01-07,5594824.82669789
"WI",2019-01-08,5594900.25058548
"WI",2019-01-09,5594975.67447307
"WI",2019-01-10,5595051.09836066
"WI",2019-01-11,5595126.52224824
"WI",2019-01-12,5595201.94613583
"WI",2019-01-13,5595277.37002342
"WI",2019-01-14,5595352.79391101
"WI",2019-01-15,5595428.21779859
"WI",2019-01-16,5595503.64168618
"WI",2019-01-17,5595579.06557377
"WI",2019-01-18,5595654.48946136
"WI",2019-01-19,5595729.91334895
"WI",2019-01-20,5595805.33723653
"WI",2019-01-21,5595880.76112412
"WI",2019-01-22,5595956.18501171
"WI",2019-01-23,5596031.6088993
"WI",2019-01-24,5596107.03278689
"WI",2019-01-25,5596182.45667447
"WI",2019-01-26,5596257.88056206
"WI",2019-01-27,5596333.30444965
"WI",2019-01-28,5596408.72833724
"WI",2019-01-29,5596484.15222482
"WI",2019-01-30,5596559.57611241
"WI",2019-01-31,5596635
"WI",2019-02-01,5596893.76084431
"WI",2019-02-02,5597152.52168862
"WI",2019-02-03,5597411.28253293
"WI",2019-02-04,5597670.04337725
"WI",2019-02-05,5597928.80422156
"WI",2019-02-06,5598187.56506587
"WI",2019-02-07,5598446.32591018
"WI",2019-02-08,5598705.08675449
"WI",2019-02-09,5598963.8475988
"WI",2019-02-10,5599222.60844311
"WI",2019-02-11,5599481.36928742
"WI",2019-02-12,5599740.13013174
"WI",2019-02-13,5599998.89097605
"WI",2019-02-14,5600257.65182036
"WI",2019-02-15,5600516.41266467
"WI",2019-02-16,5600775.17350898
"WI",2019-02-17,5601033.93435329
"WI",2019-02-18,5601292.6951976
"WI",2019-02-19,5601551.45604192
"WI",2019-02-20,5601810.21688623
"WI",2019-02-21,5602068.97773054
"WI",2019-02-22,5602327.73857485
"WI",2019-02-23,5602586.49941916
"WI",2019-02-24,5602845.26026347
"WI",2019-02-25,5603104.02110778
"WI",2019-02-26,5603362.7819521
"WI",2019-02-27,5603621.54279641
"WI",2019-02-28,5603880.30364072
"WI",2019-03-01,5604139.06448503
"WI",2019-03-02,5604397.82532934
"WI",2019-03-03,5604656.58617365
"WI",2019-03-04,5604915.34701796
"WI",2019-03-05,5605174.10786228
"WI",2019-03-06,5605432.86870659
"WI",2019-03-07,5605691.6295509
"WI",2019-03-08,5605950.39039521
"WI",2019-03-09,5606209.15123952
"WI",2019-03-10,5606467.91208383
"WI",2019-03-11,5606726.67292814
"WI",2019-03-12,5606985.43377245
"WI",2019-03-13,5607244.19461677
"WI",2019-03-14,5607502.95546108
"WI",2019-03-15,5607761.71630539
"WI",2019-03-16,5608020.4771497
"WI",2019-03-17,5608279.23799401
"WI",2019-03-18,5608537.99883832
"WI",2019-03-19,5608796.75968263
"WI",2019-03-20,5609055.52052695
"WI",2019-03-21,5609314.28137126
"WI",2019-03-22,5609573.04221557
"WI",2019-03-23,5609831.80305988
"WI",2019-03-24,5610090.56390419
"WI",2019-03-25,5610349.3247485
"WI",2019-03-26,5610608.08559281
"WI",2019-03-27,5610866.84643713
"WI",2019-03-28,5611125.60728144
"WI",2019-03-29,5611384.36812575
"WI",2019-03-30,5611643.12897006
"WI",2019-03-31,5611901.88981437
"WI",2019-04-01,5612160.65065868
"WI",2019-04-02,5612419.41150299
"WI",2019-04-03,5612678.17234731
"WI",2019-04-04,5612936.93319162
"WI",2019-04-05,5613195.69403593
"WI",2019-04-06,5613454.45488024
"WI",2019-04-07,5613713.21572455
"WI",2019-04-08,5613971.97656886
"WI",2019-04-09,5614230.73741317
"WI",2019-04-10,5614489.49825749
"WI",2019-04-11,5614748.2591018
"WI",2019-04-12,5615007.01994611
"WI",2019-04-13,5615265.78079042
"WI",2019-04-14,5615524.54163473
"WI",2019-04-15,5615783.30247904
"WI",2019-04-16,5616042.06332335
"WI",2019-04-17,5616300.82416767
"WI",2019-04-18,5616559.58501198
"WI",2019-04-19,5616818.34585629
"WI",2019-04-20,5617077.1067006
"WI",2019-04-21,5617335.86754491
"WI",2019-04-22,5617594.62838922
"WI",2019-04-23,5617853.38923353
"WI",2019-04-24,5618112.15007784
"WI",2019-04-25,5618370.91092216
"WI",2019-04-26,5618629.67176647
"WI",2019-04-27,5618888.43261078
"WI",2019-04-28,5619147.19345509
"WI",2019-04-29,5619405.9542994
"WI",2019-04-30,5619664.71514371
"WI",2019-05-01,5619923.47598802
"WI",2019-05-02,5620182.23683234
"WI",2019-05-03,5620440.99767665
"WI",2019-05-04,5620699.75852096
"WI",2019-05-05,5620958.51936527
"WI",2019-05-06,5621217.28020958
"WI",2019-05-07,5621476.04105389
"WI",2019-05-08,5621734.8018982
"WI",2019-05-09,5621993.56274252
"WI",2019-05-10,5622252.32358683
"WI",2019-05-11,5622511.08443114
"WI",2019-05-12,5622769.84527545
"WI",2019-05-13,5623028.60611976
"WI",2019-05-14,5623287.36696407
"WI",2019-05-15,5623546.12780838
"WI",2019-05-16,5623804.88865269
"WI",2019-05-17,5624063.64949701
"WI",2019-05-18,5624322.41034132
"WI",2019-05-19,5624581.17118563
"WI",2019-05-20,5624839.93202994
"WI",2019-05-21,5625098.69287425
"WI",2019-05-22,5625357.45371856
"WI",2019-05-23,5625616.21456287
"WI",2019-05-24,5625874.97540719
"WI",2019-05-25,5626133.7362515
"WI",2019-05-26,5626392.49709581
"WI",2019-05-27,5626651.25794012
"WI",2019-05-28,5626910.01878443
"WI",2019-05-29,5627168.77962874
"WI",2019-05-30,5627427.54047305
"WI",2019-05-31,5627686.30131737
"WI",2019-06-01,5627945.06216168
"WI",2019-06-02,5628203.82300599
"WI",2019-06-03,5628462.5838503
"WI",2019-06-04,5628721.34469461
"WI",2019-06-05,5628980.10553892
"WI",2019-06-06,5629238.86638323
"WI",2019-06-07,5629497.62722754
"WI",2019-06-08,5629756.38807186
"WI",2019-06-09,5630015.14891617
"WI",2019-06-10,5630273.90976048
"WI",2019-06-11,5630532.67060479
"WI",2019-06-12,5630791.4314491
"WI",2019-06-13,5631050.19229341
"WI",2019-06-14,5631308.95313772
"WI",2019-06-15,5631567.71398204
"WI",2019-06-16,5631826.47482635
"WI",2019-06-17,5632085.23567066
"WI",2019-06-18,5632343.99651497
"WI",2019-06-19,5632602.75735928
"WI",2019-06-20,5632861.51820359
"WI",2019-06-21,5633120.2790479
"WI",2019-06-22,5633379.03989222
"WI",2019-06-23,5633637.80073653
"WI",2019-06-24,5633896.56158084
"WI",2019-06-25,5634155.32242515
"WI",2019-06-26,5634414.08326946
"WI",2019-06-27,5634672.84411377
"WI",2019-06-28,5634931.60495808
"WI",2019-06-29,5635190.3658024
"WI",2019-06-30,5635449.12664671
"WI",2019-07-01,5635707.88749102
"WI",2019-07-02,5635966.64833533
"WI",2019-07-03,5636225.40917964
"WI",2019-07-04,5636484.17002395
"WI",2019-07-05,5636742.93086826
"WI",2019-07-06,5637001.69171258
"WI",2019-07-07,5637260.45255689
"WI",2019-07-08,5637519.2134012
"WI",2019-07-09,5637777.97424551
"WI",2019-07-10,5638036.73508982
"WI",2019-07-11,5638295.49593413
"WI",2019-07-12,5638554.25677844
"WI",2019-07-13,5638813.01762275
"WI",2019-07-14,5639071.77846707
"WI",2019-07-15,5639330.53931138
"WI",2019-07-16,5639589.30015569
"WI",2019-07-17,5639848.061
"WI",2019-07-18,5640106.82184431
"WI",2019-07-19,5640365.58268862
"WI",2019-07-20,5640624.34353293
"WI",2019-07-21,5640883.10437725
"WI",2019-07-22,5641141.86522156
"WI",2019-07-23,5641400.62606587
"WI",2019-07-24,5641659.38691018
"WI",2019-07-25,5641918.14775449
"WI",2019-07-26,5642176.9085988
"WI",2019-07-27,5642435.66944311
"WI",2019-07-28,5642694.43028743
"WI",2019-07-29,5642953.19113174
"WI",2019-07-30,5643211.95197605
"WI",2019-07-31,5643470.71282036
"WI",2019-08-01,5643729.47366467
"WI",2019-08-02,5643988.23450898
"WI",2019-08-03,5644246.99535329
"WI",2019-08-04,5644505.75619761
"WI",2019-08-05,5644764.51704192
"WI",2019-08-06,5645023.27788623
"WI",2019-08-07,5645282.03873054
"WI",2019-08-08,5645540.79957485
"WI",2019-08-09,5645799.56041916
"WI",2019-08-10,5646058.32126347
"WI",2019-08-11,5646317.08210778
"WI",2019-08-12,5646575.8429521
"WI",2019-08-13,5646834.60379641
"WI",2019-08-14,5647093.36464072
"WI",2019-08-15,5647352.12548503
"WI",2019-08-16,5647610.88632934
"WI",2019-08-17,5647869.64717365
"WI",2019-08-18,5648128.40801796
"WI",2019-08-19,5648387.16886228
"WI",2019-08-20,5648645.92970659
"WI",2019-08-21,5648904.6905509
"WI",2019-08-22,5649163.45139521
"WI",2019-08-23,5649422.21223952
"WI",2019-08-24,5649680.97308383
"WI",2019-08-25,5649939.73392814
"WI",2019-08-26,5650198.49477246
"WI",2019-08-27,5650457.25561677
"WI",2019-08-28,5650716.01646108
"WI",2019-08-29,5650974.77730539
"WI",2019-08-30,5651233.5381497
"WI",2019-08-31,5651492.29899401
"WI",2019-09-01,5651751.05983832
"WI",2019-09-02,5652009.82068263
"WI",2019-09-03,5652268.58152695
"WI",2019-09-04,5652527.34237126
"WI",2019-09-05,5652786.10321557
"WI",2019-09-06,5653044.86405988
