"State","Date","Urban_Mileage"
"RI",2017-11-22,9976.58792625369
"RI",2017-11-23,9976.55930973451
"RI",2017-11-24,9976.53069321534
"RI",2017-11-25,9976.50207669617
"RI",2017-11-26,9976.47346017699
"RI",2017-11-27,9976.44484365782
"RI",2017-11-28,9976.41622713864
"RI",2017-11-29,9976.38761061947
"RI",2017-11-30,9976.3589941003
"RI",2017-12-01,9976.33037758112
"RI",2017-12-02,9976.30176106195
"RI",2017-12-03,9976.27314454277
"RI",2017-12-04,9976.2445280236
"RI",2017-12-05,9976.21591150443
"RI",2017-12-06,9976.18729498525
"RI",2017-12-07,9976.15867846608
"RI",2017-12-08,9976.1300619469
"RI",2017-12-09,9976.10144542773
"RI",2017-12-10,9976.07282890855
"RI",2017-12-11,9976.04421238938
"RI",2017-12-12,9976.01559587021
"RI",2017-12-13,9975.98697935103
"RI",2017-12-14,9975.95836283186
"RI",2017-12-15,9975.92974631268
"RI",2017-12-16,9975.90112979351
"RI",2017-12-17,9975.87251327434
"RI",2017-12-18,9975.84389675516
"RI",2017-12-19,9975.81528023599
"RI",2017-12-20,9975.78666371681
"RI",2017-12-21,9975.75804719764
"RI",2017-12-22,9975.72943067847
"RI",2017-12-23,9975.70081415929
"RI",2017-12-24,9975.67219764012
"RI",2017-12-25,9975.64358112094
"RI",2017-12-26,9975.61496460177
"RI",2017-12-27,9975.5863480826
"RI",2017-12-28,9975.55773156342
"RI",2017-12-29,9975.52911504425
"RI",2017-12-30,9975.50049852507
"RI",2017-12-31,9975.4718820059
"RI",2018-01-01,9975.44326548673
"RI",2018-01-02,9975.41464896755
"RI",2018-01-03,9975.38603244838
"RI",2018-01-04,9975.3574159292
"RI",2018-01-05,9975.32879941003
"RI",2018-01-06,9975.30018289086
"RI",2018-01-07,9975.27156637168
"RI",2018-01-08,9975.24294985251
"RI",2018-01-09,9975.21433333333
"RI",2018-01-10,9975.18571681416
"RI",2018-01-11,9975.15710029499
"RI",2018-01-12,9975.12848377581
"RI",2018-01-13,9975.09986725664
"RI",2018-01-14,9975.07125073746
"RI",2018-01-15,9975.04263421829
"RI",2018-01-16,9975.01401769912
"RI",2018-01-17,9974.98540117994
"RI",2018-01-18,9974.95678466077
"RI",2018-01-19,9974.92816814159
"RI",2018-01-20,9974.89955162242
"RI",2018-01-21,9974.87093510324
"RI",2018-01-22,9974.84231858407
"RI",2018-01-23,9974.8137020649
"RI",2018-01-24,9974.78508554572
"RI",2018-01-25,9974.75646902655
"RI",2018-01-26,9974.72785250737
"RI",2018-01-27,9974.6992359882
"RI",2018-01-28,9974.67061946903
"RI",2018-01-29,9974.64200294985
"RI",2018-01-30,9974.61338643068
"RI",2018-01-31,9974.5847699115
"RI",2018-02-01,9974.55615339233
"RI",2018-02-02,9974.52753687316
"RI",2018-02-03,9974.49892035398
"RI",2018-02-04,9974.47030383481
"RI",2018-02-05,9974.44168731563
"RI",2018-02-06,9974.41307079646
"RI",2018-02-07,9974.38445427729
"RI",2018-02-08,9974.35583775811
"RI",2018-02-09,9974.32722123894
"RI",2018-02-10,9974.29860471976
"RI",2018-02-11,9974.26998820059
"RI",2018-02-12,9974.24137168142
"RI",2018-02-13,9974.21275516224
"RI",2018-02-14,9974.18413864307
"RI",2018-02-15,9974.15552212389
"RI",2018-02-16,9974.12690560472
"RI",2018-02-17,9974.09828908554
"RI",2018-02-18,9974.06967256637
"RI",2018-02-19,9974.0410560472
"RI",2018-02-20,9974.01243952802
"RI",2018-02-21,9973.98382300885
"RI",2018-02-22,9973.95520648968
"RI",2018-02-23,9973.9265899705
"RI",2018-02-24,9973.89797345133
"RI",2018-02-25,9973.86935693215
"RI",2018-02-26,9973.84074041298
"RI",2018-02-27,9973.81212389381
"RI",2018-02-28,9973.78350737463
"RI",2018-03-01,9973.75489085546
"RI",2018-03-02,9973.72627433628
"RI",2018-03-03,9973.69765781711
"RI",2018-03-04,9973.66904129794
"RI",2018-03-05,9973.64042477876
"RI",2018-03-06,9973.61180825959
"RI",2018-03-07,9973.58319174041
"RI",2018-03-08,9973.55457522124
"RI",2018-03-09,9973.52595870206
"RI",2018-03-10,9973.49734218289
"RI",2018-03-11,9973.46872566372
"RI",2018-03-12,9973.44010914454
"RI",2018-03-13,9973.41149262537
"RI",2018-03-14,9973.38287610619
"RI",2018-03-15,9973.35425958702
"RI",2018-03-16,9973.32564306785
"RI",2018-03-17,9973.29702654867
"RI",2018-03-18,9973.2684100295
"RI",2018-03-19,9973.23979351032
"RI",2018-03-20,9973.21117699115
"RI",2018-03-21,9973.18256047198
"RI",2018-03-22,9973.1539439528
"RI",2018-03-23,9973.12532743363
"RI",2018-03-24,9973.09671091445
"RI",2018-03-25,9973.06809439528
"RI",2018-03-26,9973.03947787611
"RI",2018-03-27,9973.01086135693
"RI",2018-03-28,9972.98224483776
"RI",2018-03-29,9972.95362831858
"RI",2018-03-30,9972.92501179941
"RI",2018-03-31,9972.89639528024
"RI",2018-04-01,9972.86777876106
"RI",2018-04-02,9972.83916224189
"RI",2018-04-03,9972.81054572271
"RI",2018-04-04,9972.78192920354
"RI",2018-04-05,9972.75331268437
"RI",2018-04-06,9972.72469616519
"RI",2018-04-07,9972.69607964602
"RI",2018-04-08,9972.66746312684
"RI",2018-04-09,9972.63884660767
"RI",2018-04-10,9972.6102300885
"RI",2018-04-11,9972.58161356932
"RI",2018-04-12,9972.55299705015
"RI",2018-04-13,9972.52438053097
"RI",2018-04-14,9972.4957640118
"RI",2018-04-15,9972.46714749263
"RI",2018-04-16,9972.43853097345
"RI",2018-04-17,9972.40991445428
"RI",2018-04-18,9972.3812979351
"RI",2018-04-19,9972.35268141593
"RI",2018-04-20,9972.32406489675
"RI",2018-04-21,9972.29544837758
"RI",2018-04-22,9972.26683185841
"RI",2018-04-23,9972.23821533923
"RI",2018-04-24,9972.20959882006
"RI",2018-04-25,9972.18098230088
"RI",2018-04-26,9972.15236578171
"RI",2018-04-27,9972.12374926254
"RI",2018-04-28,9972.09513274336
"RI",2018-04-29,9972.06651622419
"RI",2018-04-30,9972.03789970501
"RI",2018-05-01,9972.00928318584
"RI",2018-05-02,9971.98066666667
"RI",2018-05-03,9971.95205014749
"RI",2018-05-04,9971.92343362832
"RI",2018-05-05,9971.89481710914
"RI",2018-05-06,9971.86620058997
"RI",2018-05-07,9971.8375840708
"RI",2018-05-08,9971.80896755162
"RI",2018-05-09,9971.78035103245
"RI",2018-05-10,9971.75173451327
"RI",2018-05-11,9971.7231179941
"RI",2018-05-12,9971.69450147493
"RI",2018-05-13,9971.66588495575
"RI",2018-05-14,9971.63726843658
"RI",2018-05-15,9971.6086519174
"RI",2018-05-16,9971.58003539823
"RI",2018-05-17,9971.55141887905
"RI",2018-05-18,9971.52280235988
"RI",2018-05-19,9971.49418584071
"RI",2018-05-20,9971.46556932153
"RI",2018-05-21,9971.43695280236
"RI",2018-05-22,9971.40833628319
"RI",2018-05-23,9971.37971976401
"RI",2018-05-24,9971.35110324484
"RI",2018-05-25,9971.32248672566
"RI",2018-05-26,9971.29387020649
"RI",2018-05-27,9971.26525368732
"RI",2018-05-28,9971.23663716814
"RI",2018-05-29,9971.20802064897
"RI",2018-05-30,9971.17940412979
"RI",2018-05-31,9971.15078761062
"RI",2018-06-01,9971.12217109145
"RI",2018-06-02,9971.09355457227
"RI",2018-06-03,9971.0649380531
"RI",2018-06-04,9971.03632153392
"RI",2018-06-05,9971.00770501475
"RI",2018-06-06,9970.97908849557
"RI",2018-06-07,9970.9504719764
"RI",2018-06-08,9970.92185545723
"RI",2018-06-09,9970.89323893805
"RI",2018-06-10,9970.86462241888
"RI",2018-06-11,9970.8360058997
"RI",2018-06-12,9970.80738938053
"RI",2018-06-13,9970.77877286136
"RI",2018-06-14,9970.75015634218
"RI",2018-06-15,9970.72153982301
"RI",2018-06-16,9970.69292330383
"RI",2018-06-17,9970.66430678466
"RI",2018-06-18,9970.63569026549
"RI",2018-06-19,9970.60707374631
"RI",2018-06-20,9970.57845722714
"RI",2018-06-21,9970.54984070796
"RI",2018-06-22,9970.52122418879
"RI",2018-06-23,9970.49260766962
"RI",2018-06-24,9970.46399115044
"RI",2018-06-25,9970.43537463127
"RI",2018-06-26,9970.40675811209
"RI",2018-06-27,9970.37814159292
"RI",2018-06-28,9970.34952507375
"RI",2018-06-29,9970.32090855457
"RI",2018-06-30,9970.2922920354
"RI",2018-07-01,9970.26367551622
"RI",2018-07-02,9970.23505899705
"RI",2018-07-03,9970.20644247788
"RI",2018-07-04,9970.1778259587
"RI",2018-07-05,9970.14920943953
"RI",2018-07-06,9970.12059292035
"RI",2018-07-07,9970.09197640118
"RI",2018-07-08,9970.06335988201
"RI",2018-07-09,9970.03474336283
"RI",2018-07-10,9970.00612684366
"RI",2018-07-11,9969.97751032448
"RI",2018-07-12,9969.94889380531
"RI",2018-07-13,9969.92027728614
"RI",2018-07-14,9969.89166076696
"RI",2018-07-15,9969.86304424779
"RI",2018-07-16,9969.83442772861
"RI",2018-07-17,9969.80581120944
"RI",2018-07-18,9969.77719469026
"RI",2018-07-19,9969.74857817109
"RI",2018-07-20,9969.71996165192
"RI",2018-07-21,9969.69134513274
"RI",2018-07-22,9969.66272861357
"RI",2018-07-23,9969.63411209439
"RI",2018-07-24,9969.60549557522
"RI",2018-07-25,9969.57687905605
"RI",2018-07-26,9969.54826253687
"RI",2018-07-27,9969.5196460177
"RI",2018-07-28,9969.49102949852
"RI",2018-07-29,9969.46241297935
"RI",2018-07-30,9969.43379646018
"RI",2018-07-31,9969.405179941
"RI",2018-08-01,9969.37656342183
"RI",2018-08-02,9969.34794690266
"RI",2018-08-03,9969.31933038348
"RI",2018-08-04,9969.29071386431
"RI",2018-08-05,9969.26209734513
"RI",2018-08-06,9969.23348082596
"RI",2018-08-07,9969.20486430678
"RI",2018-08-08,9969.17624778761
"RI",2018-08-09,9969.14763126844
"RI",2018-08-10,9969.11901474926
"RI",2018-08-11,9969.09039823009
"RI",2018-08-12,9969.06178171091
"RI",2018-08-13,9969.03316519174
"RI",2018-08-14,9969.00454867257
"RI",2018-08-15,9968.97593215339
"RI",2018-08-16,9968.94731563422
"RI",2018-08-17,9968.91869911504
"RI",2018-08-18,9968.89008259587
"RI",2018-08-19,9968.8614660767
"RI",2018-08-20,9968.83284955752
"RI",2018-08-21,9968.80423303835
"RI",2018-08-22,9968.77561651917
"RI",2018-08-23,9968.747
"RI",2018-08-24,9968.58116129032
"RI",2018-08-25,9968.41532258064
"RI",2018-08-26,9968.24948387097
"RI",2018-08-27,9968.08364516129
"RI",2018-08-28,9967.91780645161
"RI",2018-08-29,9967.75196774194
"RI",2018-08-30,9967.58612903226
"RI",2018-08-31,9967.42029032258
"RI",2018-09-01,9967.2544516129
"RI",2018-09-02,9967.08861290323
"RI",2018-09-03,9966.92277419355
"RI",2018-09-04,9966.75693548387
"RI",2018-09-05,9966.59109677419
"RI",2018-09-06,9966.42525806452
"RI",2018-09-07,9966.25941935484
"RI",2018-09-08,9966.09358064516
"RI",2018-09-09,9965.92774193548
"RI",2018-09-10,9965.76190322581
"RI",2018-09-11,9965.59606451613
"RI",2018-09-12,9965.43022580645
"RI",2018-09-13,9965.26438709677
"RI",2018-09-14,9965.0985483871
"RI",2018-09-15,9964.93270967742
"RI",2018-09-16,9964.76687096774
"RI",2018-09-17,9964.60103225806
"RI",2018-09-18,9964.43519354839
"RI",2018-09-19,9964.26935483871
"RI",2018-09-20,9964.10351612903
"RI",2018-09-21,9963.93767741936
"RI",2018-09-22,9963.77183870968
"RI",2018-09-23,9963.606
"RI",2018-09-24,9963.44016129032
"RI",2018-09-25,9963.27432258064
"RI",2018-09-26,9963.10848387097
"RI",2018-09-27,9962.94264516129
"RI",2018-09-28,9962.77680645161
"RI",2018-09-29,9962.61096774194
"RI",2018-09-30,9962.44512903226
"RI",2018-10-01,9962.27929032258
"RI",2018-10-02,9962.1134516129
"RI",2018-10-03,9961.94761290322
"RI",2018-10-04,9961.78177419355
"RI",2018-10-05,9961.61593548387
"RI",2018-10-06,9961.45009677419
"RI",2018-10-07,9961.28425806452
"RI",2018-10-08,9961.11841935484
"RI",2018-10-09,9960.95258064516
"RI",2018-10-10,9960.78674193548
"RI",2018-10-11,9960.62090322581
"RI",2018-10-12,9960.45506451613
"RI",2018-10-13,9960.28922580645
"RI",2018-10-14,9960.12338709677
"RI",2018-10-15,9959.9575483871
"RI",2018-10-16,9959.79170967742
"RI",2018-10-17,9959.62587096774
"RI",2018-10-18,9959.46003225806
"RI",2018-10-19,9959.29419354839
"RI",2018-10-20,9959.12835483871
"RI",2018-10-21,9958.96251612903
"RI",2018-10-22,9958.79667741935
"RI",2018-10-23,9958.63083870968
"RI",2018-10-24,9958.465
"RI",2018-10-25,9958.29916129032
"RI",2018-10-26,9958.13332258064
"RI",2018-10-27,9957.96748387097
"RI",2018-10-28,9957.80164516129
"RI",2018-10-29,9957.63580645161
"RI",2018-10-30,9957.46996774194
"RI",2018-10-31,9957.30412903226
"RI",2018-11-01,9957.13829032258
"RI",2018-11-02,9956.9724516129
"RI",2018-11-03,9956.80661290322
"RI",2018-11-04,9956.64077419355
"RI",2018-11-05,9956.47493548387
"RI",2018-11-06,9956.30909677419
"RI",2018-11-07,9956.14325806452
"RI",2018-11-08,9955.97741935484
"RI",2018-11-09,9955.81158064516
"RI",2018-11-10,9955.64574193548
"RI",2018-11-11,9955.47990322581
"RI",2018-11-12,9955.31406451613
"RI",2018-11-13,9955.14822580645
"RI",2018-11-14,9954.98238709677
"RI",2018-11-15,9954.8165483871
"RI",2018-11-16,9954.65070967742
"RI",2018-11-17,9954.48487096774
"RI",2018-11-18,9954.31903225806
"RI",2018-11-19,9954.15319354839
"RI",2018-11-20,9953.98735483871
"RI",2018-11-21,9953.82151612903
"RI",2018-11-22,9953.65567741935
"RI",2018-11-23,9953.48983870968
"RI",2018-11-24,9953.324
"RI",2018-11-25,9953.15816129032
"RI",2018-11-26,9952.99232258065
"RI",2018-11-27,9952.82648387097
"RI",2018-11-28,9952.66064516129
"RI",2018-11-29,9952.49480645161
"RI",2018-11-30,9952.32896774193
"RI",2018-12-01,9952.16312903226
"RI",2018-12-02,9951.99729032258
"RI",2018-12-03,9951.8314516129
"RI",2018-12-04,9951.66561290323
"RI",2018-12-05,9951.49977419355
"RI",2018-12-06,9951.33393548387
"RI",2018-12-07,9951.16809677419
"RI",2018-12-08,9951.00225806452
"RI",2018-12-09,9950.83641935484
"RI",2018-12-10,9950.67058064516
"RI",2018-12-11,9950.50474193548
"RI",2018-12-12,9950.33890322581
"RI",2018-12-13,9950.17306451613
"RI",2018-12-14,9950.00722580645
"RI",2018-12-15,9949.84138709677
"RI",2018-12-16,9949.6755483871
"RI",2018-12-17,9949.50970967742
"RI",2018-12-18,9949.34387096774
"RI",2018-12-19,9949.17803225806
"RI",2018-12-20,9949.01219354839
"RI",2018-12-21,9948.84635483871
"RI",2018-12-22,9948.68051612903
"RI",2018-12-23,9948.51467741935
"RI",2018-12-24,9948.34883870968
"RI",2018-12-25,9948.183
"RI",2018-12-26,9948.01716129032
"RI",2018-12-27,9947.85132258065
"RI",2018-12-28,9947.68548387097
"RI",2018-12-29,9947.51964516129
"RI",2018-12-30,9947.35380645161
"RI",2018-12-31,9947.18796774193
"RI",2019-01-01,9947.02212903226
"RI",2019-01-02,9946.85629032258
"RI",2019-01-03,9946.6904516129
"RI",2019-01-04,9946.52461290323
"RI",2019-01-05,9946.35877419355
"RI",2019-01-06,9946.19293548387
"RI",2019-01-07,9946.02709677419
"RI",2019-01-08,9945.86125806452
"RI",2019-01-09,9945.69541935484
"RI",2019-01-10,9945.52958064516
"RI",2019-01-11,9945.36374193548
"RI",2019-01-12,9945.19790322581
"RI",2019-01-13,9945.03206451613
"RI",2019-01-14,9944.86622580645
"RI",2019-01-15,9944.70038709677
"RI",2019-01-16,9944.5345483871
"RI",2019-01-17,9944.36870967742
"RI",2019-01-18,9944.20287096774
"RI",2019-01-19,9944.03703225806
"RI",2019-01-20,9943.87119354839
"RI",2019-01-21,9943.70535483871
"RI",2019-01-22,9943.53951612903
"RI",2019-01-23,9943.37367741935
"RI",2019-01-24,9943.20783870968
"RI",2019-01-25,9943.042
"RI",2019-01-26,9942.87616129032
"RI",2019-01-27,9942.71032258064
"RI",2019-01-28,9942.54448387097
"RI",2019-01-29,9942.37864516129
"RI",2019-01-30,9942.21280645161
"RI",2019-01-31,9942.04696774194
"RI",2019-02-01,9941.88112903226
"RI",2019-02-02,9941.71529032258
"RI",2019-02-03,9941.5494516129
"RI",2019-02-04,9941.38361290323
"RI",2019-02-05,9941.21777419355
"RI",2019-02-06,9941.05193548387
"RI",2019-02-07,9940.88609677419
"RI",2019-02-08,9940.72025806452
"RI",2019-02-09,9940.55441935484
"RI",2019-02-10,9940.38858064516
"RI",2019-02-11,9940.22274193548
"RI",2019-02-12,9940.05690322581
"RI",2019-02-13,9939.89106451613
"RI",2019-02-14,9939.72522580645
"RI",2019-02-15,9939.55938709677
"RI",2019-02-16,9939.3935483871
"RI",2019-02-17,9939.22770967742
"RI",2019-02-18,9939.06187096774
"RI",2019-02-19,9938.89603225806
"RI",2019-02-20,9938.73019354839
"RI",2019-02-21,9938.56435483871
"RI",2019-02-22,9938.39851612903
"RI",2019-02-23,9938.23267741936
"RI",2019-02-24,9938.06683870968
"RI",2019-02-25,9937.901
"RI",2019-02-26,9937.73516129032
"RI",2019-02-27,9937.56932258064
"RI",2019-02-28,9937.40348387097
"RI",2019-03-01,9937.23764516129
"RI",2019-03-02,9937.07180645161
"RI",2019-03-03,9936.90596774194
"RI",2019-03-04,9936.74012903226
"RI",2019-03-05,9936.57429032258
"RI",2019-03-06,9936.4084516129
"RI",2019-03-07,9936.24261290323
"RI",2019-03-08,9936.07677419355
"RI",2019-03-09,9935.91093548387
"RI",2019-03-10,9935.74509677419
"RI",2019-03-11,9935.57925806452
"RI",2019-03-12,9935.41341935484
"RI",2019-03-13,9935.24758064516
"RI",2019-03-14,9935.08174193548
"RI",2019-03-15,9934.91590322581
"RI",2019-03-16,9934.75006451613
"RI",2019-03-17,9934.58422580645
"RI",2019-03-18,9934.41838709677
"RI",2019-03-19,9934.2525483871
"RI",2019-03-20,9934.08670967742
"RI",2019-03-21,9933.92087096774
"RI",2019-03-22,9933.75503225806
"RI",2019-03-23,9933.58919354839
"RI",2019-03-24,9933.42335483871
"RI",2019-03-25,9933.25751612903
"RI",2019-03-26,9933.09167741936
"RI",2019-03-27,9932.92583870968
"RI",2019-03-28,9932.76
"RI",2019-03-29,9932.59416129032
"RI",2019-03-30,9932.42832258064
"RI",2019-03-31,9932.26248387097
"RI",2019-04-01,9932.09664516129
"RI",2019-04-02,9931.93080645161
"RI",2019-04-03,9931.76496774194
"RI",2019-04-04,9931.59912903226
"RI",2019-04-05,9931.43329032258
"RI",2019-04-06,9931.2674516129
"RI",2019-04-07,9931.10161290323
"RI",2019-04-08,9930.93577419355
"RI",2019-04-09,9930.76993548387
"RI",2019-04-10,9930.60409677419
"RI",2019-04-11,9930.43825806452
"RI",2019-04-12,9930.27241935484
"RI",2019-04-13,9930.10658064516
"RI",2019-04-14,9929.94074193548
"RI",2019-04-15,9929.77490322581
"RI",2019-04-16,9929.60906451613
"RI",2019-04-17,9929.44322580645
"RI",2019-04-18,9929.27738709677
"RI",2019-04-19,9929.1115483871
"RI",2019-04-20,9928.94570967742
"RI",2019-04-21,9928.77987096774
"RI",2019-04-22,9928.61403225806
"RI",2019-04-23,9928.44819354839
"RI",2019-04-24,9928.28235483871
"RI",2019-04-25,9928.11651612903
"RI",2019-04-26,9927.95067741935
"RI",2019-04-27,9927.78483870968
"RI",2019-04-28,9927.619
"RI",2019-04-29,9927.45316129032
"RI",2019-04-30,9927.28732258065
"RI",2019-05-01,9927.12148387097
"RI",2019-05-02,9926.95564516129
"RI",2019-05-03,9926.78980645161
"RI",2019-05-04,9926.62396774194
"RI",2019-05-05,9926.45812903226
"RI",2019-05-06,9926.29229032258
"RI",2019-05-07,9926.1264516129
"RI",2019-05-08,9925.96061290323
"RI",2019-05-09,9925.79477419355
"RI",2019-05-10,9925.62893548387
"RI",2019-05-11,9925.46309677419
"RI",2019-05-12,9925.29725806452
"RI",2019-05-13,9925.13141935484
"RI",2019-05-14,9924.96558064516
"RI",2019-05-15,9924.79974193548
"RI",2019-05-16,9924.63390322581
"RI",2019-05-17,9924.46806451613
"RI",2019-05-18,9924.30222580645
"RI",2019-05-19,9924.13638709677
"RI",2019-05-20,9923.9705483871
"RI",2019-05-21,9923.80470967742
"RI",2019-05-22,9923.63887096774
"RI",2019-05-23,9923.47303225807
"RI",2019-05-24,9923.30719354839
"RI",2019-05-25,9923.14135483871
"RI",2019-05-26,9922.97551612903
"RI",2019-05-27,9922.80967741935
"RI",2019-05-28,9922.64383870968
"RI",2019-05-29,9922.478
"RI",2019-05-30,9922.31216129032
"RI",2019-05-31,9922.14632258065
"RI",2019-06-01,9921.98048387097
"RI",2019-06-02,9921.81464516129
"RI",2019-06-03,9921.64880645161
"RI",2019-06-04,9921.48296774193
"RI",2019-06-05,9921.31712903226
"RI",2019-06-06,9921.15129032258
"RI",2019-06-07,9920.9854516129
"RI",2019-06-08,9920.81961290323
"RI",2019-06-09,9920.65377419355
"RI",2019-06-10,9920.48793548387
"RI",2019-06-11,9920.32209677419
"RI",2019-06-12,9920.15625806452
"RI",2019-06-13,9919.99041935484
"RI",2019-06-14,9919.82458064516
"RI",2019-06-15,9919.65874193548
"RI",2019-06-16,9919.49290322581
"RI",2019-06-17,9919.32706451613
"RI",2019-06-18,9919.16122580645
"RI",2019-06-19,9918.99538709677
"RI",2019-06-20,9918.8295483871
"RI",2019-06-21,9918.66370967742
"RI",2019-06-22,9918.49787096774
"RI",2019-06-23,9918.33203225806
"RI",2019-06-24,9918.16619354839
"RI",2019-06-25,9918.00035483871
"RI",2019-06-26,9917.83451612903
"RI",2019-06-27,9917.66867741935
"RI",2019-06-28,9917.50283870968
"RI",2019-06-29,9917.337
"RI",2019-06-30,9917.17116129032
"RI",2019-07-01,9917.00532258065
"RI",2019-07-02,9916.83948387097
"RI",2019-07-03,9916.67364516129
"RI",2019-07-04,9916.50780645161
