"State","Date","Rural_Mileage"
"AL",2018-03-26,150650.633946903
"AL",2018-03-27,150637.215867257
"AL",2018-03-28,150623.797787611
"AL",2018-03-29,150610.379707965
"AL",2018-03-30,150596.961628319
"AL",2018-03-31,150583.543548673
"AL",2018-04-01,150570.125469027
"AL",2018-04-02,150556.707389381
"AL",2018-04-03,150543.289309735
"AL",2018-04-04,150529.871230088
"AL",2018-04-05,150516.453150442
"AL",2018-04-06,150503.035070796
"AL",2018-04-07,150489.61699115
"AL",2018-04-08,150476.198911504
"AL",2018-04-09,150462.780831858
"AL",2018-04-10,150449.362752212
"AL",2018-04-11,150435.944672566
"AL",2018-04-12,150422.52659292
"AL",2018-04-13,150409.108513274
"AL",2018-04-14,150395.690433628
"AL",2018-04-15,150382.272353982
"AL",2018-04-16,150368.854274336
"AL",2018-04-17,150355.43619469
"AL",2018-04-18,150342.018115044
"AL",2018-04-19,150328.600035398
"AL",2018-04-20,150315.181955752
"AL",2018-04-21,150301.763876106
"AL",2018-04-22,150288.34579646
"AL",2018-04-23,150274.927716814
"AL",2018-04-24,150261.509637168
"AL",2018-04-25,150248.091557522
"AL",2018-04-26,150234.673477876
"AL",2018-04-27,150221.25539823
"AL",2018-04-28,150207.837318584
"AL",2018-04-29,150194.419238938
"AL",2018-04-30,150181.001159292
"AL",2018-05-01,150167.583079646
"AL",2018-05-02,150154.165
"AL",2018-05-03,150140.746920354
"AL",2018-05-04,150127.328840708
"AL",2018-05-05,150113.910761062
"AL",2018-05-06,150100.492681416
"AL",2018-05-07,150087.07460177
"AL",2018-05-08,150073.656522124
"AL",2018-05-09,150060.238442478
"AL",2018-05-10,150046.820362832
"AL",2018-05-11,150033.402283186
"AL",2018-05-12,150019.98420354
"AL",2018-05-13,150006.566123894
"AL",2018-05-14,149993.148044248
"AL",2018-05-15,149979.729964602
"AL",2018-05-16,149966.311884956
"AL",2018-05-17,149952.89380531
"AL",2018-05-18,149939.475725664
"AL",2018-05-19,149926.057646018
"AL",2018-05-20,149912.639566372
"AL",2018-05-21,149899.221486726
"AL",2018-05-22,149885.80340708
"AL",2018-05-23,149872.385327434
"AL",2018-05-24,149858.967247788
"AL",2018-05-25,149845.549168142
"AL",2018-05-26,149832.131088496
"AL",2018-05-27,149818.71300885
"AL",2018-05-28,149805.294929204
"AL",2018-05-29,149791.876849558
"AL",2018-05-30,149778.458769911
"AL",2018-05-31,149765.040690265
"AL",2018-06-01,149751.622610619
"AL",2018-06-02,149738.204530973
"AL",2018-06-03,149724.786451327
"AL",2018-06-04,149711.368371681
"AL",2018-06-05,149697.950292035
"AL",2018-06-06,149684.532212389
"AL",2018-06-07,149671.114132743
"AL",2018-06-08,149657.696053097
"AL",2018-06-09,149644.277973451
"AL",2018-06-10,149630.859893805
"AL",2018-06-11,149617.441814159
"AL",2018-06-12,149604.023734513
"AL",2018-06-13,149590.605654867
"AL",2018-06-14,149577.187575221
"AL",2018-06-15,149563.769495575
"AL",2018-06-16,149550.351415929
"AL",2018-06-17,149536.933336283
"AL",2018-06-18,149523.515256637
"AL",2018-06-19,149510.097176991
"AL",2018-06-20,149496.679097345
"AL",2018-06-21,149483.261017699
"AL",2018-06-22,149469.842938053
"AL",2018-06-23,149456.424858407
"AL",2018-06-24,149443.006778761
"AL",2018-06-25,149429.588699115
"AL",2018-06-26,149416.170619469
"AL",2018-06-27,149402.752539823
"AL",2018-06-28,149389.334460177
"AL",2018-06-29,149375.916380531
"AL",2018-06-30,149362.498300885
"AL",2018-07-01,149349.080221239
"AL",2018-07-02,149335.662141593
"AL",2018-07-03,149322.244061947
"AL",2018-07-04,149308.825982301
"AL",2018-07-05,149295.407902655
"AL",2018-07-06,149281.989823009
"AL",2018-07-07,149268.571743363
"AL",2018-07-08,149255.153663717
"AL",2018-07-09,149241.735584071
"AL",2018-07-10,149228.317504425
"AL",2018-07-11,149214.899424779
"AL",2018-07-12,149201.481345133
"AL",2018-07-13,149188.063265487
"AL",2018-07-14,149174.645185841
"AL",2018-07-15,149161.227106195
"AL",2018-07-16,149147.809026549
"AL",2018-07-17,149134.390946903
"AL",2018-07-18,149120.972867257
"AL",2018-07-19,149107.554787611
"AL",2018-07-20,149094.136707965
"AL",2018-07-21,149080.718628319
"AL",2018-07-22,149067.300548673
"AL",2018-07-23,149053.882469027
"AL",2018-07-24,149040.464389381
"AL",2018-07-25,149027.046309735
"AL",2018-07-26,149013.628230088
"AL",2018-07-27,149000.210150442
"AL",2018-07-28,148986.792070796
"AL",2018-07-29,148973.37399115
"AL",2018-07-30,148959.955911504
"AL",2018-07-31,148946.537831858
"AL",2018-08-01,148933.119752212
"AL",2018-08-02,148919.701672566
"AL",2018-08-03,148906.28359292
"AL",2018-08-04,148892.865513274
"AL",2018-08-05,148879.447433628
"AL",2018-08-06,148866.029353982
"AL",2018-08-07,148852.611274336
"AL",2018-08-08,148839.19319469
"AL",2018-08-09,148825.775115044
"AL",2018-08-10,148812.357035398
"AL",2018-08-11,148798.938955752
"AL",2018-08-12,148785.520876106
"AL",2018-08-13,148772.10279646
"AL",2018-08-14,148758.684716814
"AL",2018-08-15,148745.266637168
"AL",2018-08-16,148731.848557522
"AL",2018-08-17,148718.430477876
"AL",2018-08-18,148705.01239823
"AL",2018-08-19,148691.594318584
"AL",2018-08-20,148678.176238938
"AL",2018-08-21,148664.758159292
"AL",2018-08-22,148651.340079646
"AL",2018-08-23,148637.922
"AL",2018-08-24,148635.399067204
"AL",2018-08-25,148632.876134409
"AL",2018-08-26,148630.353201613
"AL",2018-08-27,148627.830268817
"AL",2018-08-28,148625.307336022
"AL",2018-08-29,148622.784403226
"AL",2018-08-30,148620.26147043
"AL",2018-08-31,148617.738537634
"AL",2018-09-01,148615.215604839
"AL",2018-09-02,148612.692672043
"AL",2018-09-03,148610.169739247
"AL",2018-09-04,148607.646806452
"AL",2018-09-05,148605.123873656
"AL",2018-09-06,148602.60094086
"AL",2018-09-07,148600.078008065
"AL",2018-09-08,148597.555075269
"AL",2018-09-09,148595.032142473
"AL",2018-09-10,148592.509209677
"AL",2018-09-11,148589.986276882
"AL",2018-09-12,148587.463344086
"AL",2018-09-13,148584.94041129
"AL",2018-09-14,148582.417478495
"AL",2018-09-15,148579.894545699
"AL",2018-09-16,148577.371612903
"AL",2018-09-17,148574.848680108
"AL",2018-09-18,148572.325747312
"AL",2018-09-19,148569.802814516
"AL",2018-09-20,148567.27988172
"AL",2018-09-21,148564.756948925
"AL",2018-09-22,148562.234016129
"AL",2018-09-23,148559.711083333
"AL",2018-09-24,148557.188150538
"AL",2018-09-25,148554.665217742
"AL",2018-09-26,148552.142284946
"AL",2018-09-27,148549.619352151
"AL",2018-09-28,148547.096419355
"AL",2018-09-29,148544.573486559
"AL",2018-09-30,148542.050553763
"AL",2018-10-01,148539.527620968
"AL",2018-10-02,148537.004688172
"AL",2018-10-03,148534.481755376
"AL",2018-10-04,148531.958822581
"AL",2018-10-05,148529.435889785
"AL",2018-10-06,148526.912956989
"AL",2018-10-07,148524.390024194
"AL",2018-10-08,148521.867091398
"AL",2018-10-09,148519.344158602
"AL",2018-10-10,148516.821225806
"AL",2018-10-11,148514.298293011
"AL",2018-10-12,148511.775360215
"AL",2018-10-13,148509.252427419
"AL",2018-10-14,148506.729494624
"AL",2018-10-15,148504.206561828
"AL",2018-10-16,148501.683629032
"AL",2018-10-17,148499.160696237
"AL",2018-10-18,148496.637763441
"AL",2018-10-19,148494.114830645
"AL",2018-10-20,148491.591897849
"AL",2018-10-21,148489.068965054
"AL",2018-10-22,148486.546032258
"AL",2018-10-23,148484.023099462
"AL",2018-10-24,148481.500166667
"AL",2018-10-25,148478.977233871
"AL",2018-10-26,148476.454301075
"AL",2018-10-27,148473.93136828
"AL",2018-10-28,148471.408435484
"AL",2018-10-29,148468.885502688
"AL",2018-10-30,148466.362569892
"AL",2018-10-31,148463.839637097
"AL",2018-11-01,148461.316704301
"AL",2018-11-02,148458.793771505
"AL",2018-11-03,148456.27083871
"AL",2018-11-04,148453.747905914
"AL",2018-11-05,148451.224973118
"AL",2018-11-06,148448.702040323
"AL",2018-11-07,148446.179107527
"AL",2018-11-08,148443.656174731
"AL",2018-11-09,148441.133241935
"AL",2018-11-10,148438.61030914
"AL",2018-11-11,148436.087376344
"AL",2018-11-12,148433.564443548
"AL",2018-11-13,148431.041510753
"AL",2018-11-14,148428.518577957
"AL",2018-11-15,148425.995645161
"AL",2018-11-16,148423.472712366
"AL",2018-11-17,148420.94977957
"AL",2018-11-18,148418.426846774
"AL",2018-11-19,148415.903913978
"AL",2018-11-20,148413.380981183
"AL",2018-11-21,148410.858048387
"AL",2018-11-22,148408.335115591
"AL",2018-11-23,148405.812182796
"AL",2018-11-24,148403.28925
"AL",2018-11-25,148400.766317204
"AL",2018-11-26,148398.243384409
"AL",2018-11-27,148395.720451613
"AL",2018-11-28,148393.197518817
"AL",2018-11-29,148390.674586021
"AL",2018-11-30,148388.151653226
"AL",2018-12-01,148385.62872043
"AL",2018-12-02,148383.105787634
"AL",2018-12-03,148380.582854839
"AL",2018-12-04,148378.059922043
"AL",2018-12-05,148375.536989247
"AL",2018-12-06,148373.014056452
"AL",2018-12-07,148370.491123656
"AL",2018-12-08,148367.96819086
"AL",2018-12-09,148365.445258065
"AL",2018-12-10,148362.922325269
"AL",2018-12-11,148360.399392473
"AL",2018-12-12,148357.876459677
"AL",2018-12-13,148355.353526882
"AL",2018-12-14,148352.830594086
"AL",2018-12-15,148350.30766129
"AL",2018-12-16,148347.784728495
"AL",2018-12-17,148345.261795699
"AL",2018-12-18,148342.738862903
"AL",2018-12-19,148340.215930108
"AL",2018-12-20,148337.692997312
"AL",2018-12-21,148335.170064516
"AL",2018-12-22,148332.64713172
"AL",2018-12-23,148330.124198925
"AL",2018-12-24,148327.601266129
"AL",2018-12-25,148325.078333333
"AL",2018-12-26,148322.555400538
"AL",2018-12-27,148320.032467742
"AL",2018-12-28,148317.509534946
"AL",2018-12-29,148314.986602151
"AL",2018-12-30,148312.463669355
"AL",2018-12-31,148309.940736559
"AL",2019-01-01,148307.417803763
"AL",2019-01-02,148304.894870968
"AL",2019-01-03,148302.371938172
"AL",2019-01-04,148299.849005376
"AL",2019-01-05,148297.326072581
"AL",2019-01-06,148294.803139785
"AL",2019-01-07,148292.280206989
"AL",2019-01-08,148289.757274194
"AL",2019-01-09,148287.234341398
"AL",2019-01-10,148284.711408602
"AL",2019-01-11,148282.188475806
"AL",2019-01-12,148279.665543011
"AL",2019-01-13,148277.142610215
"AL",2019-01-14,148274.619677419
"AL",2019-01-15,148272.096744624
"AL",2019-01-16,148269.573811828
"AL",2019-01-17,148267.050879032
"AL",2019-01-18,148264.527946237
"AL",2019-01-19,148262.005013441
"AL",2019-01-20,148259.482080645
"AL",2019-01-21,148256.959147849
"AL",2019-01-22,148254.436215054
"AL",2019-01-23,148251.913282258
"AL",2019-01-24,148249.390349462
"AL",2019-01-25,148246.867416667
"AL",2019-01-26,148244.344483871
"AL",2019-01-27,148241.821551075
"AL",2019-01-28,148239.29861828
"AL",2019-01-29,148236.775685484
"AL",2019-01-30,148234.252752688
"AL",2019-01-31,148231.729819892
"AL",2019-02-01,148229.206887097
"AL",2019-02-02,148226.683954301
"AL",2019-02-03,148224.161021505
"AL",2019-02-04,148221.63808871
"AL",2019-02-05,148219.115155914
"AL",2019-02-06,148216.592223118
"AL",2019-02-07,148214.069290323
"AL",2019-02-08,148211.546357527
"AL",2019-02-09,148209.023424731
"AL",2019-02-10,148206.500491935
"AL",2019-02-11,148203.97755914
"AL",2019-02-12,148201.454626344
"AL",2019-02-13,148198.931693548
"AL",2019-02-14,148196.408760753
"AL",2019-02-15,148193.885827957
"AL",2019-02-16,148191.362895161
"AL",2019-02-17,148188.839962366
"AL",2019-02-18,148186.31702957
"AL",2019-02-19,148183.794096774
"AL",2019-02-20,148181.271163978
"AL",2019-02-21,148178.748231183
"AL",2019-02-22,148176.225298387
"AL",2019-02-23,148173.702365591
"AL",2019-02-24,148171.179432796
"AL",2019-02-25,148168.6565
"AL",2019-02-26,148166.133567204
"AL",2019-02-27,148163.610634409
"AL",2019-02-28,148161.087701613
"AL",2019-03-01,148158.564768817
"AL",2019-03-02,148156.041836021
"AL",2019-03-03,148153.518903226
"AL",2019-03-04,148150.99597043
"AL",2019-03-05,148148.473037634
"AL",2019-03-06,148145.950104839
"AL",2019-03-07,148143.427172043
"AL",2019-03-08,148140.904239247
"AL",2019-03-09,148138.381306452
"AL",2019-03-10,148135.858373656
"AL",2019-03-11,148133.33544086
"AL",2019-03-12,148130.812508065
"AL",2019-03-13,148128.289575269
"AL",2019-03-14,148125.766642473
"AL",2019-03-15,148123.243709677
"AL",2019-03-16,148120.720776882
"AL",2019-03-17,148118.197844086
"AL",2019-03-18,148115.67491129
"AL",2019-03-19,148113.151978495
"AL",2019-03-20,148110.629045699
"AL",2019-03-21,148108.106112903
"AL",2019-03-22,148105.583180108
"AL",2019-03-23,148103.060247312
"AL",2019-03-24,148100.537314516
"AL",2019-03-25,148098.01438172
"AL",2019-03-26,148095.491448925
"AL",2019-03-27,148092.968516129
"AL",2019-03-28,148090.445583333
"AL",2019-03-29,148087.922650538
"AL",2019-03-30,148085.399717742
"AL",2019-03-31,148082.876784946
"AL",2019-04-01,148080.353852151
"AL",2019-04-02,148077.830919355
"AL",2019-04-03,148075.307986559
"AL",2019-04-04,148072.785053763
"AL",2019-04-05,148070.262120968
"AL",2019-04-06,148067.739188172
"AL",2019-04-07,148065.216255376
"AL",2019-04-08,148062.693322581
"AL",2019-04-09,148060.170389785
"AL",2019-04-10,148057.647456989
"AL",2019-04-11,148055.124524194
"AL",2019-04-12,148052.601591398
"AL",2019-04-13,148050.078658602
"AL",2019-04-14,148047.555725806
"AL",2019-04-15,148045.032793011
"AL",2019-04-16,148042.509860215
"AL",2019-04-17,148039.986927419
"AL",2019-04-18,148037.463994624
"AL",2019-04-19,148034.941061828
"AL",2019-04-20,148032.418129032
"AL",2019-04-21,148029.895196237
"AL",2019-04-22,148027.372263441
"AL",2019-04-23,148024.849330645
"AL",2019-04-24,148022.326397849
"AL",2019-04-25,148019.803465054
"AL",2019-04-26,148017.280532258
"AL",2019-04-27,148014.757599462
"AL",2019-04-28,148012.234666667
"AL",2019-04-29,148009.711733871
"AL",2019-04-30,148007.188801075
"AL",2019-05-01,148004.66586828
"AL",2019-05-02,148002.142935484
"AL",2019-05-03,147999.620002688
"AL",2019-05-04,147997.097069892
"AL",2019-05-05,147994.574137097
"AL",2019-05-06,147992.051204301
"AL",2019-05-07,147989.528271505
"AL",2019-05-08,147987.00533871
"AL",2019-05-09,147984.482405914
"AL",2019-05-10,147981.959473118
"AL",2019-05-11,147979.436540323
"AL",2019-05-12,147976.913607527
"AL",2019-05-13,147974.390674731
"AL",2019-05-14,147971.867741935
"AL",2019-05-15,147969.34480914
"AL",2019-05-16,147966.821876344
"AL",2019-05-17,147964.298943548
"AL",2019-05-18,147961.776010753
"AL",2019-05-19,147959.253077957
"AL",2019-05-20,147956.730145161
"AL",2019-05-21,147954.207212366
"AL",2019-05-22,147951.68427957
"AL",2019-05-23,147949.161346774
"AL",2019-05-24,147946.638413979
"AL",2019-05-25,147944.115481183
"AL",2019-05-26,147941.592548387
"AL",2019-05-27,147939.069615591
"AL",2019-05-28,147936.546682796
"AL",2019-05-29,147934.02375
"AL",2019-05-30,147931.500817204
"AL",2019-05-31,147928.977884409
"AL",2019-06-01,147926.454951613
"AL",2019-06-02,147923.932018817
"AL",2019-06-03,147921.409086022
"AL",2019-06-04,147918.886153226
"AL",2019-06-05,147916.36322043
"AL",2019-06-06,147913.840287634
"AL",2019-06-07,147911.317354839
"AL",2019-06-08,147908.794422043
"AL",2019-06-09,147906.271489247
"AL",2019-06-10,147903.748556452
"AL",2019-06-11,147901.225623656
"AL",2019-06-12,147898.70269086
"AL",2019-06-13,147896.179758065
"AL",2019-06-14,147893.656825269
"AL",2019-06-15,147891.133892473
"AL",2019-06-16,147888.610959677
"AL",2019-06-17,147886.088026882
"AL",2019-06-18,147883.565094086
"AL",2019-06-19,147881.04216129
"AL",2019-06-20,147878.519228495
"AL",2019-06-21,147875.996295699
"AL",2019-06-22,147873.473362903
"AL",2019-06-23,147870.950430108
"AL",2019-06-24,147868.427497312
"AL",2019-06-25,147865.904564516
"AL",2019-06-26,147863.38163172
"AL",2019-06-27,147860.858698925
"AL",2019-06-28,147858.335766129
"AL",2019-06-29,147855.812833333
"AL",2019-06-30,147853.289900538
"AL",2019-07-01,147850.766967742
"AL",2019-07-02,147848.244034946
"AL",2019-07-03,147845.721102151
"AL",2019-07-04,147843.198169355
"AL",2019-07-05,147840.675236559
"AL",2019-07-06,147838.152303763
"AL",2019-07-07,147835.629370968
"AL",2019-07-08,147833.106438172
"AL",2019-07-09,147830.583505376
"AL",2019-07-10,147828.060572581
"AL",2019-07-11,147825.537639785
"AL",2019-07-12,147823.014706989
"AL",2019-07-13,147820.491774194
"AL",2019-07-14,147817.968841398
"AL",2019-07-15,147815.445908602
"AL",2019-07-16,147812.922975806
"AL",2019-07-17,147810.400043011
"AL",2019-07-18,147807.877110215
"AL",2019-07-19,147805.354177419
"AL",2019-07-20,147802.831244624
"AL",2019-07-21,147800.308311828
"AL",2019-07-22,147797.785379032
"AL",2019-07-23,147795.262446237
"AL",2019-07-24,147792.739513441
"AL",2019-07-25,147790.216580645
"AL",2019-07-26,147787.693647849
"AL",2019-07-27,147785.170715054
"AL",2019-07-28,147782.647782258
"AL",2019-07-29,147780.124849462
"AL",2019-07-30,147777.601916667
"AL",2019-07-31,147775.078983871
"AL",2019-08-01,147772.556051075
"AL",2019-08-02,147770.03311828
"AL",2019-08-03,147767.510185484
"AL",2019-08-04,147764.987252688
"AL",2019-08-05,147762.464319892
"AL",2019-08-06,147759.941387097
"AL",2019-08-07,147757.418454301
"AL",2019-08-08,147754.895521505
"AL",2019-08-09,147752.37258871
"AL",2019-08-10,147749.849655914
"AL",2019-08-11,147747.326723118
"AL",2019-08-12,147744.803790323
"AL",2019-08-13,147742.280857527
"AL",2019-08-14,147739.757924731
"AL",2019-08-15,147737.234991935
"AL",2019-08-16,147734.71205914
"AL",2019-08-17,147732.189126344
"AL",2019-08-18,147729.666193548
"AL",2019-08-19,147727.143260753
"AL",2019-08-20,147724.620327957
"AL",2019-08-21,147722.097395161
"AL",2019-08-22,147719.574462366
"AL",2019-08-23,147717.05152957
"AL",2019-08-24,147714.528596774
"AL",2019-08-25,147712.005663978
"AL",2019-08-26,147709.482731183
"AL",2019-08-27,147706.959798387
"AL",2019-08-28,147704.436865591
"AL",2019-08-29,147701.913932796
"AL",2019-08-30,147699.391
"AL",2019-08-31,147696.868067204
"AL",2019-09-01,147694.345134409
"AL",2019-09-02,147691.822201613
"AL",2019-09-03,147689.299268817
"AL",2019-09-04,147686.776336022
"AL",2019-09-05,147684.253403226
"AL",2019-09-06,147681.73047043
"AL",2019-09-07,147679.207537634
"AL",2019-09-08,147676.684604839
"AL",2019-09-09,147674.161672043
"AL",2019-09-10,147671.638739247
"AL",2019-09-11,147669.115806452
"AL",2019-09-12,147666.592873656
"AL",2019-09-13,147664.06994086
"AL",2019-09-14,147661.547008065
"AL",2019-09-15,147659.024075269
"AL",2019-09-16,147656.501142473
"AL",2019-09-17,147653.978209677
"AL",2019-09-18,147651.455276882
"AL",2019-09-19,147648.932344086
"AL",2019-09-20,147646.40941129
"AL",2019-09-21,147643.886478495
"AL",2019-09-22,147641.363545699
"AL",2019-09-23,147638.840612903
"AL",2019-09-24,147636.317680108
"AL",2019-09-25,147633.794747312
"AL",2019-09-26,147631.271814516
"AL",2019-09-27,147628.74888172
