"State","Year_Month","Acc_PC","Acc_per_RMV","VMT_PC","Rural_Mileage_PC","Urban_Mileage_PC","RMV_PC","Population","Pop_Density","Alc_Cons_PC","Year","Avg_Severity","Month","Rec_Mar_Legal","Sale_Mar_Legal","Med_Mar_Legal","Sale_Mar_Legal_Neighbour","SRC_Bing","SRC_MQ"
"AL",Jul 2017,27.8961654182743,25.0054753739787,1232.40311753443,31527.8438679178,12179.31492203,1.11540037908582,4875028.26027397,96.2588263456209,140140.007335615,2017,1.951175481316,7,0,0,0,0,1,1
"AL",Aug 2017,135.352787808058,121.22243491766,1295.8997186603,31469.6910787795,12225.8301535124,1.11656831429749,4876148.93150685,96.2809543194165,140107.79936199,2017,2.58073017269663,8,0,0,0,0,1,1
"AL",Sep 2017,106.616725024946,95.3851123472964,1145.11215847987,31409.6181146641,12271.890049816,1.11771688945348,4877251.52739726,96.3027253904089,135557.54059133,2017,2.50918988210434,9,0,0,0,0,1,1
"AL",Okt 2017,78.7177542832983,70.3658946206913,1155.3076881925,31324.284693983,12320.6971714831,1.11886494257564,4878354.12328767,96.3244964614013,140044.465589474,2017,2.65985799264062,10,0,0,0,0,1,1
"AL",Nov 2017,68.2428286885012,60.9204113867964,1105.04105917778,31233.3339930997,12370.1014579734,1.12001247968826,4879456.71917808,96.3462675323938,135496.277546281,2017,2.56597820308347,11,0,0,0,0,1,1
"AL",Dez 2017,127.445199196737,114.052065034736,1183.26602611252,31142.4246111423,12419.4833000843,1.11726028955925,4880559.31506849,96.3680386033862,139981.18904938,2017,2.59813881617726,12,0,0,0,0,1,1
"AL",Jan 2018,154.45465919451,139.0475666915,1044.92716376187,31050.0668790435,12469.6518838543,1.11087321757866,4881679.98630137,96.3901665771817,139858.810560269,2018,2.60842230238395,1,0,0,0,0,1,1
"AL",Feb 2018,148.072600388076,134.022660035789,1018.89378995642,30962.2171121444,12517.3717475809,1.10479789749541,4882746.43150685,96.4112238425678,126296.496293567,2018,2.56215359238047,2,0,0,0,0,1,1
"AL",Mär 2018,224.821916066935,204.6770381211,1218.71991747898,30874.4063616977,12565.0704176282,1.09872527562577,4883812.87671233,96.432281107954,139797.730513576,2018,2.47902223772435,3,0,0,0,0,1,1
"AL",Apr 2018,214.335101105991,196.155127034667,1257.95421817986,30783.6588399057,12614.364337536,1.09244955901197,4884915.47260274,96.4540521789464,135257.589783807,2018,2.47831074654087,4,0,0,0,0,1,1
"AL",Mai 2018,226.566013392414,208.563791303317,1279.77423315438,30692.9524986762,12663.635888223,1.08617669027251,4886018.06849315,96.4758232499388,139734.63602545,2018,2.51697249526784,5,0,0,0,0,1,1
"AL",Jun 2018,195.615513053016,181.158132795874,1276.82544674114,30602.2868628246,12712.8853278089,1.07990663654565,4887120.66438356,96.4975943209312,135196.558156349,2018,2.53883824569528,6,0,0,0,0,1,1
"AL",Jul 2018,157.314513827546,146.513454420737,1248.89580620317,30511.0704044945,12761.8645389891,1.07361860793879,4888318.15068493,96.5212390302089,139668.887437926,2018,2.52548794836859,7,0,0,0,0,1,1
"AL",Aug 2018,238.462558622918,223.46774164752,1301.52866864964,30420.371251441,12809.8543000771,1.06720887019649,4889634.92876712,96.5472391897941,139631.274623341,2018,2.46999414605069,8,0,0,0,0,1,1
"AL",Sep 2018,274.996761852991,259.253111998746,1130.45974929711,30378.3986538967,12829.5454210234,1.06090587451689,4890930.46849315,96.5728199919667,135091.246624902,2018,2.41407594573446,9,0,0,0,0,1,1
"AL",Okt 2018,350.146724270297,332.031115450044,1201.08924356016,30354.6250781467,12838.6396606541,1.05460623534262,4892226.00821918,96.5984007941392,139557.321431012,2018,2.32999666424921,10,0,0,0,0,1,1
"AL",Nov 2018,350.871421734057,334.716809990615,1093.07785360408,30330.8640215417,12847.7291112658,1.04830991355302,4893521.54794521,96.6239815963117,135019.716918983,2018,2.32437957034747,11,0,0,0,0,1,1
"AL",Dez 2018,336.686047299101,323.036459879041,1176.14201531315,30307.1156116049,12856.8137240765,1.04201694293984,4894817.08767123,96.6495623984842,139483.446533171,2018,2.43614310493488,12,0,0,0,0,1,1
"AL",Jan 2019,324.949099876934,313.798086327161,1097.60071505543,30282.9907271757,12866.042351792,1.03562421226174,4896133.86575342,96.6755625580694,139355.956457688,2019,2.33609105421803,1,0,0,0,0,1,1
"AL",Feb 2019,311.595055419727,301.189420070525,1040.96329327754,30260.0451230638,12874.8198627756,1.03456618315649,4897386.92876712,96.7003046454166,125837.690491491,2019,2.33906735825199,2,0,0,0,0,1,1
"AL",Mär 2019,368.469983438814,354.746397501971,1232.79115143337,30237.1114567503,12883.5928071261,1.03870316328176,4898639.99178082,96.7250467327638,139284.662467042,2019,2.37280614549802,3,0,0,0,0,1,1
"AL",Apr 2019,357.762522485769,343.060972280814,1308.18048439024,30213.412573828,12892.6584740894,1.04297818003229,4899935.53150685,96.7506275349363,134755.969974602,2019,2.30489512439783,4,0,0,0,0,1,1
"AL",Mai 2019,332.161216448881,317.171514603271,1318.64830404917,30189.7262879756,12901.7193222246,1.04725092441052,4901231.07123288,96.7762083371088,139211.028388991,2019,2.31043026045251,5,0,0,0,0,1,1
"AL",Jun 2019,298.621595735266,283.991333579754,1303.61353279682,30166.0524523903,12910.7754076892,1.05152142289805,4902526.6109589,96.8017891392813,134684.748856089,2019,2.34304450302033,6,0,0,0,0,0,1
"AL",Jul 2019,283.472757116378,268.487889255436,1276.84926634519,30144.5173792546,12920.7382579756,1.05586418881109,4903476.21428571,96.8205393283782,139147.287503195,2019,2.33487812638114,7,0,0,0,0,0,1
"AL",Aug 2019,262.841658744904,247.854733024788,1319.51407241327,30124.8698169091,12931.8184064031,1.06035493120333,4904078.05714286,96.832422887607,139130.210939505,2019,2.22276908023193,8,0,0,0,0,0,1
"AL",Sep 2019,274.636994894367,257.956191034485,1185.6046945408,30105.5438437831,12942.7171961347,1.06477216959973,4904670.19285714,96.8441147765257,134625.884403098,2019,2.25736537079565,9,0,0,0,0,0,1
"AL",Okt 2019,373.473940282237,349.22601423987,1207.27488396037,30086.2225619963,12953.6133402081,1.06918833572083,4905262.32857143,96.8558066654443,139096.620904346,2019,2.26512134742097,10,0,0,0,0,0,1
"AL",Nov 2019,315.338195126803,293.741118662283,1127.22463451497,30066.9059188756,12964.5068683281,1.07360344160586,4905854.46428571,96.867498554363,134593.385764995,2019,2.25705339069075,11,0,0,0,0,0,1
"AL",Dez 2019,288.194110867782,267.395312343245,1237.35169324054,30047.5939636974,12975.3977527053,1.07801747599194,4906446.6,96.8791904432817,139063.047084474,2019,2.26200491465082,12,0,0,0,0,0,1
"AZ",Feb 2016,0,0,603.999525433025,11898.4377821568,8843.01592692829,0.810575917889935,6900439.85245902,60.7465170031781,114908.195182543,2016,0,2,0,0,1,1,1,0
"AZ",Mär 2016,0,0,859.375591196506,11892.3157194175,8835.09374433659,0.810041539533796,6908505.40983607,60.8175203781543,161727.071496409,2016,0,3,0,0,1,1,1,0
"AZ",Apr 2016,0,0,904.769058528367,11885.2867251447,8825.99795776319,0.809427997568484,6917788.40983607,60.899241243693,156300.046278716,2016,0,4,0,0,1,1,1,0
"AZ",Mai 2016,0,0,896.627245696535,11878.2766728626,8816.926682848,0.80881610899849,6927071.40983607,60.9809621092317,161293.608989605,2016,0,5,0,0,1,1,1,0
"AZ",Jun 2016,17.7243024019006,21.9362563247639,874.811250656161,11871.2852814552,8807.87955581607,0.80820584928595,6936354.40983607,61.0626829747704,155881.689988651,2016,0.856362834696168,6,0,0,1,1,1,0
"AZ",Jul 2016,59.8950761052937,74.1619625516426,741.652486221939,11864.8850403496,8799.28118751005,0.807636188829503,6945302.24657534,61.1414533036546,160870.223148196,2016,2.47172166378049,7,0,0,1,1,1,0
"AZ",Aug 2016,64.8540023172981,80.3546275033545,685.069020297388,11858.9971591646,8791.00961700291,0.807099554341981,6954044.75616438,61.2184160797611,160667.979721802,2016,2.54270327877605,8,0,0,1,1,1,0
"AZ",Sep 2016,54.1440203586502,67.1298400883667,706.340724711932,11853.2186350517,8782.89167641848,0.806572886899382,6962646.25753425,61.2941375207691,155293.057366969,2016,2.06331528849477,9,0,0,1,1,1,0
"AZ",Okt 2016,70.4331953138689,87.380268390756,771.741428583891,11847.4544484787,8774.79387787991,0.806047526211824,6971247.75890411,61.3698589617771,160271.497984879,2016,2.36710453778197,10,0,0,1,1,1,0
"AZ",Nov 2016,69.2037870845028,85.9085746846654,740.703765728737,11841.7043911726,8766.71592879554,0.805523453296846,6979849.26027397,61.4455804027851,154910.311630493,2016,2.57472787262697,11,0,0,1,1,1,0
"AZ",Dez 2016,61.387638175348,76.2574542708566,865.14178821367,11834.3197168106,8758.52871861259,0.805000677498541,6988450.76164384,61.5213018437931,159876.968233971,2016,2.61228047621786,12,0,0,1,1,1,0
"AZ",Jan 2017,43.5863536567686,54.1818398139003,798.320199227739,11818.1376130424,8749.54626031961,0.804470645084256,6997193.27123288,61.5982646198996,160730.515337517,2017,2.47445340434194,1,0,0,1,1,1,0
"AZ",Feb 2017,41.96627532999,52.1431149950838,782.812161217798,11801.5662168178,8740.92427084194,0.804812361499228,7005512.75616438,61.6715033907106,145003.540298679,2017,2.66829553616318,2,0,0,1,1,1,0
"AZ",Mär 2017,56.8863638984521,70.5743821225195,860.870430300326,11785.0347985714,8732.3230816458,0.806026545239036,7013832.24109589,61.7447421615216,160349.21296223,2017,2.53225959954837,3,0,0,1,1,1,0
"AZ",Apr 2017,37.8796225027481,46.9241987308499,909.656253813045,11767.9837194399,8723.45151627721,0.807278896532739,7022433.74246575,61.8204636025297,154986.586634546,2017,2.4735124282036,4,0,0,1,1,1,0
"AZ",Mai 2017,62.2948675616379,77.0466857683274,902.285452540704,11750.9745873026,8714.60177565644,0.808528166943868,7031035.24383562,61.8961850435377,159956.882591924,2017,2.80805156349856,5,0,0,1,1,1,0
"AZ",Jun 2017,44.8872681749079,55.4296365406841,867.090299661403,11734.0067941232,8705.77354342603,0.809774401130905,7039636.74520548,61.9719064845457,154607.840484293,2017,2.68331016206016,6,0,0,1,1,1,0
"AZ",Jul 2017,73.4739084948154,90.5815821927993,728.503905329509,11716.3240925992,8696.40538813324,0.810965183950666,7048693.5890411,62.0516364336241,159556.164094988,2017,2.59926417474048,7,0,0,1,1,1,1
"AZ",Aug 2017,295.684674816964,364.100865633033,673.242680448438,11697.6049086096,8686.31942411054,0.812117338286239,7058377.13972603,62.1368834597428,159337.265238207,2017,2.38946219783606,8,0,0,1,1,1,1
"AZ",Sep 2017,324.820520423452,399.375774631442,703.88624013176,11680.5846663481,8676.3229434901,0.813247836699114,7067904.50410959,62.2207555338274,153989.497558065,2017,2.41921291945334,9,0,0,1,1,1,1
"AZ",Okt 2017,252.93353545195,310.607388095485,772.879337306923,11675.4127174494,8665.47658842025,0.814375274834784,7077431.86849315,62.3046276079119,158908.277806662,2017,2.3963060386958,10,0,0,1,1,1,1
"AZ",Nov 2017,263.579088282339,323.207236276317,750.392460330636,11672.892242648,8654.46325313915,0.815499698165354,7086959.23287671,62.3884996819965,153575.465408616,2017,2.3609982991499,11,0,0,1,1,1,1
"AZ",Dez 2017,244.921455782343,300.012175663517,842.952472911996,11670.3785724918,8643.47965108114,0.816395975998442,7096486.59726027,62.4723717560811,158481.594118766,2017,2.42178588395926,12,0,0,1,1,1,1
"AZ",Jan 2018,303.102437049123,370.939144486248,804.512242675517,11667.8305827791,8632.34608807805,0.817097328997267,7106170.14794521,62.5576187821998,158964.238371619,2018,2.41900958679518,1,0,0,1,1,1,1
"AZ",Feb 2018,241.164572256965,294.905396770553,773.816256336343,11665.4122699109,8621.77915425374,0.817762987486289,7115385.13972603,62.638740952216,143394.649924197,2018,2.40175823928645,2,0,0,1,1,1,1
"AZ",Mär 2018,229.205823888627,280.056569113484,835.696152041975,11663.0003186498,8611.24001777617,0.81842689489594,7124600.13150685,62.7198631222322,158553.028037248,2018,2.37949984105784,3,0,0,1,1,1,1
"AZ",Apr 2018,238.988469112361,291.762739288281,897.23668718532,11660.5130848721,8600.37193073918,0.819111524374641,7134127.49589041,62.8037351963168,153233.501325215,2018,2.43029188343779,4,0,0,1,1,1,1
"AZ",Mai 2018,271.014337819951,330.591737821223,889.040847354684,11658.0325216603,8589.53299105903,0.819794317730788,7143654.86027397,62.8876072704014,158130.109247208,2018,2.36328409667294,5,0,0,1,1,1,1
"AZ",Jun 2018,227.588096218867,277.383474894734,842.562187255885,11655.558530144,8578.72276671686,0.820475302179185,7153182.22465753,62.9714793444859,152825.316051936,2018,2.42072340793475,6,0,0,1,1,1,1
"AZ",Jul 2018,228.665440870222,278.472319634209,755.132348960405,11652.6448795274,8567.61339233459,0.8211230118202,7162983.98630137,63.0577670149952,157703.402021727,2018,2.40794177142618,7,0,0,1,1,1,1
"AZ",Aug 2018,334.160564576737,406.647882686518,713.903997137632,11648.9029027452,8556.00548369324,0.821746511639973,7173234.62465753,63.1480062737252,157478.04189115,2018,2.33835644358987,8,0,0,1,1,1,1
"AZ",Sep 2018,248.623851431413,302.325402634839,678.098820828329,11639.3865589729,8544.55267140395,0.822358223041421,7183319.93013699,63.2367900605401,152184.138010675,2018,2.45660719967171,9,0,0,1,1,1,1
"AZ",Okt 2018,267.60183780192,325.163884519983,782.105382327853,11627.6485992192,8533.10738625518,0.82296820981769,7193405.23561644,63.325573847355,157036.466685953,2018,2.40544840722539,10,0,0,1,1,1,1
"AZ",Nov 2018,311.507872100487,378.232974889505,748.248480526678,11615.9433277787,8521.6939743684,0.823576497879767,7203490.54109589,63.4143576341699,151758.004597308,2018,2.35159687905781,11,0,0,1,1,1,1
"AZ",Dez 2018,263.547240049441,319.778282493336,875.294194872865,11604.2709652535,8510.3126508452,0.824183075763616,7213575.84657534,63.5031414209848,156597.360948429,2018,2.45284536903067,12,0,0,1,1,1,1
"AZ",Jan 2019,286.130930795069,346.906878128512,802.621849385945,11592.4405596874,8498.7772249305,0.824797866673161,7223826.48493151,63.5933806797146,157062.376799014,2019,2.36639397969332,1,0,0,1,1,1,1
"AZ",Feb 2019,236.671072158689,287.371716071338,754.812955073439,11581.2134720246,8487.83007377423,0.823599216483919,7233581.12465753,63.6792535226996,141671.482490745,2019,2.36899259294083,2,0,0,1,1,1,1
"AZ",Mär 2019,251.275850306301,306.189655912431,798.941420701788,11570.0171353625,8476.91290687237,0.820562048106489,7243335.76438356,63.7651263656845,156639.343141159,2019,2.34161295963813,3,0,0,1,1,1,1
"AZ",Apr 2019,259.331080685427,317.234534486505,906.055358005509,11558.4725730166,8465.65619695525,0.817430418472034,7253421.06986301,63.8539101524994,151375.6905093,2019,2.33491022092641,4,0,0,1,1,1,1
"AZ",Mai 2019,269.978375079591,331.548769952941,918.702450446575,11546.9602446448,8454.4309172895,0.814307532769628,7263506.37534247,63.9426939393143,156204.358694636,2019,2.29081972239342,5,0,0,1,1,1,1
"AZ",Jun 2019,225.881175860027,278.471016121969,840.162771617724,11535.4796672505,8443.23659692156,0.811193259979448,7273591.68082192,64.0314777261292,150955.906000806,2019,2.20663712390791,6,0,0,1,1,0,1
"AZ",Jul 2019,276.908774695491,342.68095233916,780.883102952835,11523.4218844337,8431.62774380369,0.808044963495327,7284062.19642857,64.1236526262705,155763.549755687,2019,2.218508579161,7,0,0,1,1,0,1
"AZ",Aug 2019,328.714556431917,408.434356450345,717.330069312788,11510.5631516531,8419.39546895767,0.804809616429391,7295108.93571429,64.220900185875,155527.682135761,2019,2.13655185936841,8,0,0,1,1,0,1
"AZ",Sep 2019,290.593006492589,362.470454996441,666.166966053172,11497.9496648794,8407.39649210542,0.801635974973339,7305977.50178571,64.3165792364536,150286.754575292,2019,2.20249076298731,9,0,0,1,1,0,1
"AZ",Okt 2019,288.651649570746,361.496631568666,766.313929614132,11485.3738551592,8395.4333567379,0.798471813327373,7316846.06785714,64.4122582870323,155065.635096365,2019,2.17366829121188,10,0,0,1,1,0,1
"AZ",Nov 2019,247.16668090069,310.701448098449,685.479871945288,11472.8351471306,8383.50551552387,0.79531698672639,7327714.63392857,64.5079373376109,149840.939697667,2019,2.1790293523472,11,0,0,1,1,0,1
"AZ",Dez 2019,205.230387745795,259.027303492687,831.495805855221,11460.3337818497,8371.61319777564,0.792171555821818,7338583.2,64.6036163881895,154606.325256501,2019,2.23064822531383,12,0,0,1,1,0,1
"CA",Feb 2016,0,0,489.791965749989,5593.92487927155,6297.25778212966,0.736472182856947,39076266.9672131,250.844253507938,115597.606845181,2016,0,2,0,0,1,1,1,0
"CA",Mär 2016,25.9579604375508,35.1844664694728,766.889292345844,5501.51417400202,6310.69663771977,0.737391427863604,39094300.8688525,250.960019443266,162812.400103888,2016,0.758281774085727,3,0,0,1,1,1,0
"CA",Apr 2016,81.9885743808551,111.027044612569,810.046137341536,5395.25707341929,6326.14910966001,0.738448408316763,39115056.8688525,251.093259482038,157476.779162587,2016,2.04704722373338,4,0,0,1,1,1,0
"CA",Mai 2016,122.719848206135,165.924752550516,769.857542746686,5289.11329706361,6341.58510138924,0.73950426149003,39135812.8688525,251.226499520811,162639.70230653,2016,1.99633957240638,5,0,0,1,1,1,0
"CA",Jun 2016,85.3751113782479,115.284377083715,826.553542798239,5183.08143489635,6357.00481796277,0.740559001409605,39156568.8688525,251.359739559584,157309.829489992,2016,2.23710497854803,6,0,0,1,1,1,0
"CA",Jul 2016,65.5501072950516,88.3734970822751,825.833194082997,5077.46505810051,6372.78935493778,0.741656979086768,39174981.9315068,251.477939462359,162477.085577041,2016,2.12158069789777,7,0,0,1,1,1,0
"CA",Aug 2016,84.9419937556542,114.348594977156,822.148103903101,4970.5318604942,6389.21850485081,0.742818531228683,39191236.1232877,251.582280816334,162409.699751896,2016,2.33805185224605,8,0,0,1,1,1,0
"CA",Sep 2016,96.6409893263849,129.904011150962,707.293059993253,4865.40968701079,6405.36941014497,0.743960411285632,39207228.1506849,251.684939245245,157106.569524469,2016,1.89666057577371,9,0,0,1,1,1,0
"CA",Okt 2016,110.32059052926,148.077757845241,809.979403015285,4760.37370223935,6421.50707345908,0.745101355125529,39223220.1780822,251.787597674155,162277.264911997,2016,2.27804503213512,10,0,0,1,1,1,0
"CA",Nov 2016,104.512147489098,140.048144467635,875.501788100169,4655.42286511199,6437.63165474216,0.746241374056879,39239212.2054795,251.890256103066,156978.511263859,2016,2.34729763914605,11,1,0,1,1,1,0
"CA",Dez 2016,101.441809462043,135.745002085702,817.929776973968,4556.90880693372,6447.40212388581,0.747380459058657,39255204.2328767,251.992914531976,162145.045880598,2016,2.3712887356729,12,1,0,1,1,1,0
"CA",Jan 2017,94.7262607840128,126.553383963516,611.054473274893,4490.37028600575,6423.86833107314,0.748537269514306,39271458.4246575,252.097255885951,161836.677122745,2017,2.10277562089497,1,1,0,1,1,1,0
"CA",Feb 2017,101.919359008678,135.925556272813,604.145007440172,4431.76556659086,6396.83498071813,0.749922537290507,39286926.1232877,252.196548464733,146117.512078186,2017,2.34172188590003,2,1,0,1,1,1,0
"CA",Mär 2017,93.4791675449191,124.364695115018,736.341927244609,4373.20775719879,6369.82326915083,0.751601766807443,39302393.8219178,252.295841043516,161709.293481347,2017,2.37804265541669,3,1,0,1,1,1,0
"CA",Apr 2017,84.7695393743896,112.525774660861,795.225941532584,4312.71284105816,6341.91800351602,0.753336545650137,39318385.8493151,252.398499472426,156429.213933218,2017,2.36723059248481,4,1,0,1,1,1,0
"CA",Mai 2017,95.5140967547582,126.49471813977,749.369940770263,4252.26738398239,6314.03555249822,0.755069906182918,39334377.8767123,252.501157901337,161577.802421115,2017,2.39856858204948,5,1,0,1,1,1,0
"CA",Jun 2017,70.5202446974208,93.1815226288947,792.267022918628,4191.87078872758,6286.17564059908,0.756801865532613,39350369.9041096,252.603816330247,156302.067970035,2017,2.37545410240228,6,1,0,1,1,1,0
"CA",Jul 2017,269.671289346705,355.484211460447,780.560629433021,4131.90337423057,6258.91488830996,0.758602354018367,39362733.6164384,252.683183333045,161461.404959404,2017,2.43421911336748,7,1,0,1,1,1,1
"CA",Aug 2017,301.842140052807,396.887769627872,784.781086097566,4071.38637205791,6231.82831041658,0.760504779598917,39371489.290411,252.739389073052,161425.498178683,2017,2.42270130849224,8,1,0,1,1,1,1
"CA",Sep 2017,305.509210223044,400.727508723228,668.662537604364,4015.15944925179,6207.55541193354,0.762375697527488,39380103.7438356,252.794688268866,156184.051045176,2017,2.43433589749104,9,1,0,1,1,1,1
"CA",Okt 2017,289.576188233952,378.917680410727,792.435031271542,3987.78452053503,6204.03001310847,0.764245792632286,39388718.1972603,252.849987464679,161354.889511496,2017,2.45646921340615,10,1,0,1,1,1,1
"CA",Nov 2017,297.914306828158,388.874576415859,841.579820178153,3966.86877748287,6205.14398276597,0.766115074390926,39397332.6506849,252.905286660493,156115.749962171,2017,2.45946249270037,11,1,0,1,1,1,1
"CA",Dez 2017,267.170124018607,348.137711508286,821.246601471148,3945.96222908639,6206.25746271735,0.767461432077972,39405947.1041096,252.960585856307,161284.342586774,2017,2.47071746765768,12,1,0,1,1,1,1
"CA",Jan 2018,300.877889781469,391.592639498567,650.23958825932,3924.72228959828,6207.38869903336,0.768348419106524,39414702.7780822,253.016791596314,174983.890539116,2018,2.44766347196562,1,1,1,1,1,1,1
"CA",Feb 2018,280.79933464691,365.050997115465,619.206517517875,3904.51877762198,6208.4647353597,0.769192124573021,39423034.790411,253.07027770374,158016.561852802,2018,2.43147578605531,2,1,1,1,1,1,1
"CA",Mär 2018,362.09736884311,470.233718454485,718.032429777301,3884.32394850222,6209.54030923828,0.770035467440503,39431366.8027397,253.123763811167,174909.940886162,2018,2.41515542850307,3,1,1,1,1,1,1
"CA",Apr 2018,338.489389219969,439.082016144247,791.76001421386,3863.45342062628,6210.65187074158,0.77090702771568,39439981.2561644,253.17906300698,169230.71335351,2018,2.41559329121357,4,1,1,1,1,1,1
"CA",Mai 2018,334.588364255538,433.53619799454,741.496613377448,3842.59205761021,6211.76294412569,0.771778205263221,39448595.709589,253.234362202794,174833.550154146,2018,2.43632758332339,5,1,1,1,1,1,1
"CA",Jun 2018,311.399852753579,403.023733215328,783.152178802161,3821.73975389849,6212.87353501246,0.772649004491161,39457210.1630137,253.289661398608,169156.819122094,2018,2.44996387080185,6,1,1,1,1,1,1
"CA",Jul 2018,342.82058943877,443.155909197959,765.970343862977,3801.10402631681,6214.32308515228,0.773561682963905,39463668.890411,253.331122233491,174766.771791793,2018,2.40534046936504,7,1,1,1,1,1,1
"CA",Aug 2018,373.998974643773,482.862582902832,764.113292147239,3781.10955789381,6216.24482688886,0.774533439688219,39467969.3972603,253.358728694242,174747.728863766,2018,2.39923449889032,8,1,1,1,1,1,1
"CA",Sep 2018,345.610847915628,445.675921132084,642.629487962378,3775.23221978034,6219.82055150222,0.775489316825868,39472200.5410959,253.385889889497,169092.577856499,2018,2.41352922579946,9,1,1,1,1,1,1
"CA",Okt 2018,354.844850295322,457.015470812251,809.698310138285,3774.6655689022,6224.04439344817,0.776444987939216,39476431.6849315,253.413051084751,174710.269410332,2018,2.38528374013942,10,1,1,1,1,1,1
"CA",Nov 2018,308.049090067357,396.24877079721,813.537507184551,3774.09903881641,6228.26733500225,0.777400455333176,39480662.8287671,253.440212280006,169056.334543013,2018,2.40103140469232,11,1,1,1,1,1,1
"CA",Dez 2018,189.642582936976,243.651607669566,818.87012421419,3773.53263081112,6232.48936656269,0.778355716835283,39484893.9726027,253.467373475261,174672.826013299,2018,2.4563619933785,12,1,1,1,1,1,1
"CA",Jan 2019,304.842545118206,391.156615484473,651.849204939044,3772.95706147029,6236.77968714342,0.779326429162706,39489194.4794521,253.494979936013,188363.269376825,2019,2.42162562572635,1,1,1,1,1,1,1
"CA",Feb 2019,265.109018030171,339.885265209812,605.520631449699,3772.40945769586,6240.86155109426,0.780006076792485,39493286.8972603,253.521250600275,170116.935982347,2019,2.41356784273075,2,1,1,1,1,1,1
"CA",Mär 2019,290.525979893582,372.264964195822,715.060100612748,3771.86196932163,6244.94255484659,0.780433289103701,39497379.3150685,253.547521264538,188324.235840277,2019,2.41964160182409,3,1,1,1,1,1,1
"CA",Apr 2019,285.457077703905,365.563033754324,789.664008035161,3771.29603996856,6249.16101851113,0.780874891150961,39501610.4589041,253.574682459793,182229.739177942,2019,2.38012642783119,4,1,1,1,1,1,1
"CA",Mai 2019,313.294708883694,400.978227355022,723.817006977141,3770.73023250187,6253.37857362895,0.781316398088692,39505841.6027397,253.601843655048,188283.896138662,2019,2.38932033432461,5,1,1,1,1,1,1
"CA",Jun 2019,210.706411966607,269.533401008128,771.955046344812,3770.16454555797,6257.59523036429,0.781757810980919,39510072.7465753,253.629004850303,182190.709118748,2019,2.39776855655268,6,1,1,1,1,0,1
"CA",Jul 2019,186.771973242629,238.902696643729,778.778289066897,3767.62560872292,6258.53247159503,0.78178959923636,39535005.1071429,253.789054411332,188145.028132171,2019,2.39181214165876,7,1,1,1,1,0,1
"CA",Aug 2019,174.935669711638,223.872458440733,769.236920697095,3762.97977228585,6256.04532451248,0.781392378840019,39582088.1285714,254.091296828016,187921.228961937,2019,2.30026844355561,8,1,1,1,1,0,1
"CA",Sep 2019,101.314292279955,129.72443653954,662.075559730607,3758.41961350862,6253.60404493832,0.781002483909063,39628411.7464286,254.388664367011,181646.668117528,2019,2.35484558500188,9,1,1,1,1,0,1
"CA",Okt 2019,117.180625997889,150.111985636138,808.272656846634,3753.87016160075,6251.1684972833,0.780613504418618,39674735.3642857,254.686031906006,187482.400918786,2019,2.31742353742432,10,1,1,1,1,0,1
"CA",Nov 2019,180.494777225582,231.344353974965,795.975844382603,3749.33126313027,6248.7385994077,0.780225427250208,39721058.9821429,254.983399445001,181222.986931779,2019,2.33176289342414,11,1,1,1,1,0,1
"CA",Dez 2019,134.116685195013,171.973688045718,820.144592566464,3744.80299678406,6246.3143934365,0.779838259131583,39767382.6,255.280766983997,187045.617577437,2019,2.33950520081672,12,1,1,1,1,0,1
"CO",Feb 2016,0,0,531.884424056794,25174.8828632365,8358.9325257834,0.879556842604388,5506900.70491803,53.1338714509372,140124.00429703,2016,0,2,1,1,1,1,1,0
"CO",Mär 2016,0,0,838.152832447923,25145.5957373058,8349.26368561399,0.880767823413062,5513315.15300546,53.1957618823012,197217.756087291,2016,0,3,1,1,1,1,1,0
"CO",Apr 2016,0,0,812.578552856234,25111.9696894562,8338.16239547865,0.882158212443169,5520697.81967213,53.2669942655693,190600.665079622,2016,0,4,1,1,1,1,1,0
"CO",Mai 2016,0,0,800.277906388139,25078.4339459177,8327.09091837285,0.88354486751905,5528080.4863388,53.3382266488373,196690.993351192,2016,0,5,1,1,1,1,1,0
"CO",Jun 2016,11.3765145997108,12.8497256741459,783.493720832475,25044.9871677282,8316.04881225216,0.884927844004874,5535463.15300546,53.4094590321054,190092.255379649,2016,0.974074074074074,6,1,1,1,1,1,0
"CO",Jul 2016,35.0045068377772,39.4908730730142,807.260528196345,25014.5367944325,8306.00148375866,0.886410173851796,5542201.43835616,53.4744740390591,196189.835349641,2016,2.74332691219364,7,1,1,1,1,1,0
"CO",Aug 2016,41.9922693417952,47.2837555481573,881.339474117751,24986.7114696068,8296.82668641958,0.888021422259669,5548373.4109589,53.5340249219323,195971.595074766,2016,2.808344254312,8,1,1,1,1,1,0
"CO",Sep 2016,39.0669597092666,43.9135130907446,813.402555104224,24959.3951270439,8287.819714942,0.889603197629377,5554445.83561644,53.5926153066946,189442.593737559,2016,2.45903198653199,9,1,1,1,1,1,0
"CO",Okt 2016,39.0277379225363,43.7979875034489,826.54174588502,24932.1387723841,8278.83252317437,0.891181499350023,5560518.26027397,53.6512056914569,195543.569148126,2016,2.67551388101673,10,1,1,1,1,1,0
